relation_id,cert_id,major_id,is_active
cmj_06352,cert_0369,major_qnet_1363,True
cmj_06353,cert_0369,major_qnet_1368,True
cmj_06354,cert_0369,major_qnet_1370,True
cmj_06355,cert_0369,major_qnet_1420,True
cmj_06356,cert_0369,major_qnet_1472,True
cmj_06357,cert_0369,major_qnet_1473,True
cmj_06358,cert_0369,major_qnet_1488,True
cmj_06359,cert_0369,major_qnet_1649,True
cmj_06360,cert_0369,major_qnet_1779,True
cmj_06361,cert_0369,major_qnet_1870,True
cmj_06362,cert_0369,major_qnet_1980,True
cmj_06363,cert_0369,major_qnet_2077,True
cmj_06364,cert_0369,major_qnet_2451,True
cmj_06365,cert_0371,major_qnet_1053,True
cmj_06366,cert_0371,major_qnet_1148,True
cmj_06367,cert_0371,major_qnet_1197,True
cmj_06368,cert_0371,major_qnet_1198,True
cmj_06369,cert_0371,major_qnet_1199,True
cmj_06370,cert_0371,major_qnet_1200,True
cmj_06371,cert_0371,major_qnet_1303,True
cmj_06372,cert_0371,major_qnet_1363,True
cmj_06373,cert_0371,major_qnet_1368,True
cmj_06374,cert_0371,major_qnet_1370,True
cmj_06375,cert_0371,major_qnet_1420,True
cmj_06376,cert_0371,major_qnet_1472,True
cmj_06377,cert_0371,major_qnet_1473,True
cmj_06378,cert_0371,major_qnet_1488,True
cmj_06379,cert_0371,major_qnet_1649,True
cmj_06380,cert_0371,major_qnet_1779,True
cmj_06381,cert_0371,major_qnet_1870,True
cmj_06382,cert_0371,major_qnet_1980,True
cmj_06383,cert_0371,major_qnet_2077,True
cmj_06384,cert_0371,major_qnet_2451,True
cmj_06385,cert_0381,major_qnet_1140,True
cmj_06386,cert_0381,major_qnet_1237,True
cmj_06387,cert_0381,major_qnet_1238,True
cmj_06388,cert_0381,major_qnet_1360,True
cmj_06389,cert_0381,major_qnet_1656,True
cmj_06390,cert_0381,major_qnet_1881,True
cmj_06391,cert_0381,major_qnet_2219,True
cmj_06392,cert_0381,major_qnet_3626,True
cmj_06393,cert_0381,major_qnet_4007,True
cmj_06394,cert_0381,major_qnet_4547,True
cmj_06395,cert_0381,major_qnet_4962,True
cmj_06396,cert_0381,major_qnet_5328,True
cmj_06397,cert_0381,major_qnet_6063,True
cmj_06398,cert_0381,major_qnet_9939,True
cmj_06399,cert_0392,major_qnet_1053,True
cmj_06400,cert_0392,major_qnet_1148,True
cmj_06401,cert_0392,major_qnet_1197,True
cmj_06402,cert_0392,major_qnet_1198,True
cmj_06403,cert_0392,major_qnet_1199,True
cmj_06404,cert_0392,major_qnet_1200,True
cmj_06405,cert_0392,major_qnet_1303,True
cmj_06406,cert_0392,major_qnet_1363,True
cmj_06407,cert_0392,major_qnet_1368,True
cmj_06408,cert_0392,major_qnet_1370,True
cmj_06409,cert_0392,major_qnet_1420,True
cmj_06410,cert_0392,major_qnet_1472,True
cmj_06411,cert_0392,major_qnet_1473,True
cmj_06412,cert_0392,major_qnet_1488,True
cmj_06413,cert_0392,major_qnet_1649,True
cmj_06414,cert_0392,major_qnet_1779,True
cmj_06415,cert_0392,major_qnet_1870,True
cmj_06416,cert_0392,major_qnet_1980,True
cmj_06417,cert_0392,major_qnet_2077,True
cmj_06418,cert_0392,major_qnet_2451,True
cmj_06419,cert_0403,major_qnet_1053,True
cmj_06420,cert_0403,major_qnet_1148,True
cmj_06421,cert_0403,major_qnet_1197,True
cmj_06422,cert_0403,major_qnet_1198,True
cmj_06423,cert_0403,major_qnet_1199,True
cmj_06424,cert_0403,major_qnet_1200,True
cmj_06425,cert_0403,major_qnet_1303,True
cmj_06426,cert_0403,major_qnet_1363,True
cmj_06427,cert_0403,major_qnet_1368,True
cmj_06428,cert_0403,major_qnet_1370,True
cmj_06429,cert_0403,major_qnet_1420,True
cmj_06430,cert_0403,major_qnet_1472,True
cmj_06431,cert_0403,major_qnet_1473,True
cmj_06432,cert_0403,major_qnet_1488,True
cmj_06433,cert_0403,major_qnet_1649,True
cmj_06434,cert_0403,major_qnet_1779,True
cmj_06435,cert_0403,major_qnet_1870,True
cmj_06436,cert_0403,major_qnet_1980,True
cmj_06437,cert_0403,major_qnet_2077,True
cmj_06438,cert_0403,major_qnet_2451,True
cmj_06439,cert_0404,major_qnet_1053,True
cmj_06440,cert_0404,major_qnet_1148,True
cmj_06441,cert_0404,major_qnet_1197,True
cmj_06442,cert_0404,major_qnet_1198,True
cmj_06443,cert_0404,major_qnet_1199,True
cmj_06444,cert_0404,major_qnet_1200,True
cmj_06445,cert_0404,major_qnet_1303,True
cmj_06446,cert_0404,major_qnet_1363,True
cmj_06447,cert_0404,major_qnet_1368,True
cmj_06448,cert_0404,major_qnet_1370,True
cmj_06449,cert_0404,major_qnet_1420,True
cmj_06450,cert_0404,major_qnet_1472,True
cmj_06451,cert_0404,major_qnet_1473,True
cmj_06452,cert_0404,major_qnet_1488,True
cmj_06453,cert_0404,major_qnet_1649,True
cmj_06454,cert_0404,major_qnet_1779,True
cmj_06455,cert_0404,major_qnet_1870,True
cmj_06456,cert_0404,major_qnet_1980,True
cmj_06457,cert_0404,major_qnet_2077,True
cmj_06458,cert_0404,major_qnet_2451,True
cmj_06459,cert_0405,major_qnet_1053,True
cmj_06460,cert_0405,major_qnet_1148,True
cmj_06461,cert_0405,major_qnet_1197,True
cmj_06462,cert_0405,major_qnet_1198,True
cmj_06463,cert_0405,major_qnet_1199,True
cmj_06464,cert_0405,major_qnet_1200,True
cmj_06465,cert_0405,major_qnet_1303,True
cmj_06466,cert_0405,major_qnet_1363,True
cmj_06467,cert_0405,major_qnet_1368,True
cmj_06468,cert_0405,major_qnet_1370,True
cmj_06469,cert_0405,major_qnet_1420,True
cmj_06470,cert_0405,major_qnet_1472,True
cmj_06471,cert_0405,major_qnet_1473,True
cmj_06472,cert_0405,major_qnet_1488,True
cmj_06473,cert_0405,major_qnet_1649,True
cmj_06474,cert_0405,major_qnet_1779,True
cmj_06475,cert_0405,major_qnet_1870,True
cmj_06476,cert_0405,major_qnet_1980,True
cmj_06477,cert_0405,major_qnet_2077,True
cmj_06478,cert_0405,major_qnet_2451,True
cmj_06479,cert_0406,major_qnet_1053,True
cmj_06480,cert_0406,major_qnet_1148,True
cmj_06481,cert_0406,major_qnet_1197,True
cmj_06482,cert_0406,major_qnet_1198,True
cmj_06483,cert_0406,major_qnet_1199,True
cmj_06484,cert_0406,major_qnet_1200,True
cmj_06485,cert_0406,major_qnet_1303,True
cmj_06486,cert_0406,major_qnet_1363,True
cmj_06487,cert_0406,major_qnet_1368,True
cmj_06488,cert_0406,major_qnet_1370,True
cmj_06489,cert_0406,major_qnet_1420,True
cmj_06490,cert_0406,major_qnet_1472,True
cmj_06491,cert_0406,major_qnet_1473,True
cmj_06492,cert_0406,major_qnet_1488,True
cmj_06493,cert_0406,major_qnet_1649,True
cmj_06494,cert_0406,major_qnet_1779,True
cmj_06495,cert_0406,major_qnet_1870,True
cmj_06496,cert_0406,major_qnet_1980,True
cmj_06497,cert_0406,major_qnet_2077,True
cmj_06498,cert_0406,major_qnet_2451,True
cmj_06499,cert_0409,major_qnet_1053,True
cmj_06500,cert_0409,major_qnet_1148,True
cmj_06501,cert_0409,major_qnet_1197,True
cmj_06502,cert_0409,major_qnet_1198,True
cmj_06503,cert_0409,major_qnet_1199,True
cmj_06504,cert_0409,major_qnet_1200,True
cmj_06505,cert_0409,major_qnet_1303,True
cmj_06506,cert_0409,major_qnet_1363,True
cmj_06507,cert_0409,major_qnet_1368,True
cmj_06508,cert_0409,major_qnet_1370,True
cmj_06509,cert_0409,major_qnet_1420,True
cmj_06510,cert_0409,major_qnet_1472,True
cmj_06511,cert_0409,major_qnet_1473,True
cmj_06512,cert_0409,major_qnet_1488,True
cmj_06513,cert_0409,major_qnet_1649,True
cmj_06514,cert_0409,major_qnet_1779,True
cmj_06515,cert_0409,major_qnet_1870,True
cmj_06516,cert_0409,major_qnet_1980,True
cmj_06517,cert_0409,major_qnet_2077,True
cmj_06518,cert_0409,major_qnet_2451,True
cmj_06519,cert_0415,major_qnet_1410,True
cmj_06520,cert_0415,major_qnet_2428,True
cmj_06521,cert_0415,major_qnet_2429,True
cmj_06522,cert_0415,major_qnet_2430,True
cmj_06523,cert_0415,major_qnet_3824,True
cmj_06524,cert_0415,major_qnet_3825,True
cmj_06525,cert_0415,major_qnet_3826,True
cmj_06526,cert_0415,major_qnet_4424,True
cmj_06527,cert_0415,major_qnet_4427,True
cmj_06528,cert_0415,major_qnet_4440,True
cmj_06529,cert_0415,major_qnet_4468,True
cmj_06530,cert_0415,major_qnet_4472,True
cmj_06531,cert_0415,major_qnet_5094,True
cmj_06532,cert_0415,major_qnet_5429,True
cmj_06533,cert_0415,major_qnet_9086,True
cmj_06534,cert_0415,major_qnet_9703,True
cmj_06535,cert_0416,major_qnet_1410,True
cmj_06536,cert_0416,major_qnet_2428,True
cmj_06537,cert_0416,major_qnet_2429,True
cmj_06538,cert_0416,major_qnet_2430,True
cmj_06539,cert_0416,major_qnet_3824,True
cmj_06540,cert_0416,major_qnet_3825,True
cmj_06541,cert_0416,major_qnet_3826,True
cmj_06542,cert_0416,major_qnet_4424,True
cmj_06543,cert_0416,major_qnet_4427,True
cmj_06544,cert_0416,major_qnet_4440,True
cmj_06545,cert_0416,major_qnet_4468,True
cmj_06546,cert_0416,major_qnet_4472,True
cmj_06547,cert_0416,major_qnet_5094,True
cmj_06548,cert_0416,major_qnet_5429,True
cmj_06549,cert_0416,major_qnet_9086,True
cmj_06550,cert_0416,major_qnet_9703,True
cmj_06551,cert_0432,major_qnet_1140,True
cmj_06552,cert_0432,major_qnet_1237,True
cmj_06553,cert_0432,major_qnet_1238,True
cmj_06554,cert_0432,major_qnet_1360,True
cmj_06555,cert_0432,major_qnet_1656,True
cmj_06556,cert_0432,major_qnet_1881,True
cmj_06557,cert_0432,major_qnet_2219,True
cmj_06558,cert_0432,major_qnet_3626,True
cmj_06559,cert_0432,major_qnet_4007,True
cmj_06560,cert_0432,major_qnet_4547,True
cmj_06561,cert_0432,major_qnet_4962,True
cmj_06562,cert_0432,major_qnet_5328,True
cmj_06563,cert_0432,major_qnet_6063,True
cmj_06564,cert_0432,major_qnet_9939,True
cmj_06565,cert_0453,major_qnet_1140,True
cmj_06566,cert_0453,major_qnet_1237,True
cmj_06567,cert_0453,major_qnet_1238,True
cmj_06568,cert_0453,major_qnet_1360,True
cmj_06569,cert_0453,major_qnet_1656,True
cmj_06570,cert_0453,major_qnet_1881,True
cmj_06571,cert_0453,major_qnet_2219,True
cmj_06572,cert_0453,major_qnet_3626,True
cmj_06573,cert_0453,major_qnet_4007,True
cmj_06574,cert_0453,major_qnet_4547,True
cmj_06575,cert_0453,major_qnet_4962,True
cmj_06576,cert_0453,major_qnet_5328,True
cmj_06577,cert_0453,major_qnet_6063,True
cmj_06578,cert_0453,major_qnet_9939,True
cmj_06579,cert_0454,major_qnet_1140,True
cmj_06580,cert_0454,major_qnet_1237,True
cmj_06581,cert_0454,major_qnet_1238,True
cmj_06582,cert_0454,major_qnet_1360,True
cmj_06583,cert_0454,major_qnet_1656,True
cmj_06584,cert_0454,major_qnet_1881,True
cmj_06585,cert_0454,major_qnet_2219,True
cmj_06586,cert_0454,major_qnet_3626,True
cmj_06587,cert_0454,major_qnet_4007,True
cmj_06588,cert_0454,major_qnet_4547,True
cmj_06589,cert_0454,major_qnet_4962,True
cmj_06590,cert_0454,major_qnet_5328,True
cmj_06591,cert_0454,major_qnet_6063,True
cmj_06592,cert_0454,major_qnet_9939,True
cmj_06593,cert_0455,major_qnet_1140,True
cmj_06594,cert_0455,major_qnet_1237,True
cmj_06595,cert_0455,major_qnet_1238,True
cmj_06596,cert_0455,major_qnet_1360,True
cmj_06597,cert_0455,major_qnet_1656,True
cmj_06598,cert_0455,major_qnet_1881,True
cmj_06599,cert_0455,major_qnet_2219,True
cmj_06600,cert_0455,major_qnet_3626,True
cmj_06601,cert_0455,major_qnet_4007,True
cmj_06602,cert_0455,major_qnet_4547,True
cmj_06603,cert_0455,major_qnet_4962,True
cmj_06604,cert_0455,major_qnet_5328,True
cmj_06605,cert_0455,major_qnet_6063,True
cmj_06606,cert_0455,major_qnet_9939,True
cmj_06607,cert_0463,major_qnet_1140,True
cmj_06608,cert_0463,major_qnet_1237,True
cmj_06609,cert_0463,major_qnet_1238,True
cmj_06610,cert_0463,major_qnet_1360,True
cmj_06611,cert_0463,major_qnet_1656,True
cmj_06612,cert_0463,major_qnet_1881,True
cmj_06613,cert_0463,major_qnet_2219,True
cmj_06614,cert_0463,major_qnet_3626,True
cmj_06615,cert_0463,major_qnet_4007,True
cmj_06616,cert_0463,major_qnet_4547,True
cmj_06617,cert_0463,major_qnet_4962,True
cmj_06618,cert_0463,major_qnet_5328,True
cmj_06619,cert_0463,major_qnet_6063,True
cmj_06620,cert_0463,major_qnet_9939,True
cmj_06621,cert_0500,major_qnet_1053,True
cmj_06622,cert_0500,major_qnet_1148,True
cmj_06623,cert_0500,major_qnet_1197,True
cmj_06624,cert_0500,major_qnet_1198,True
cmj_06625,cert_0500,major_qnet_1199,True
cmj_06626,cert_0500,major_qnet_1200,True
cmj_06627,cert_0500,major_qnet_1303,True
cmj_06628,cert_0500,major_qnet_1363,True
cmj_06629,cert_0500,major_qnet_1368,True
cmj_06630,cert_0500,major_qnet_1370,True
cmj_06631,cert_0500,major_qnet_1420,True
cmj_06632,cert_0500,major_qnet_1472,True
cmj_06633,cert_0500,major_qnet_1473,True
cmj_06634,cert_0500,major_qnet_1488,True
cmj_06635,cert_0500,major_qnet_1649,True
cmj_06636,cert_0500,major_qnet_1779,True
cmj_06637,cert_0500,major_qnet_1870,True
cmj_06638,cert_0500,major_qnet_1980,True
cmj_06639,cert_0500,major_qnet_2077,True
cmj_06640,cert_0500,major_qnet_2451,True
cmj_06641,cert_0501,major_qnet_1053,True
cmj_06642,cert_0501,major_qnet_1148,True
cmj_06643,cert_0501,major_qnet_1197,True
cmj_06644,cert_0501,major_qnet_1198,True
cmj_06645,cert_0501,major_qnet_1199,True
cmj_06646,cert_0501,major_qnet_1200,True
cmj_06647,cert_0501,major_qnet_1303,True
cmj_06648,cert_0501,major_qnet_1363,True
cmj_06649,cert_0501,major_qnet_1368,True
cmj_06650,cert_0501,major_qnet_1370,True
cmj_06651,cert_0501,major_qnet_1420,True
cmj_06652,cert_0501,major_qnet_1472,True
cmj_06653,cert_0501,major_qnet_1473,True
cmj_06654,cert_0501,major_qnet_1488,True
cmj_06655,cert_0501,major_qnet_1649,True
cmj_06656,cert_0501,major_qnet_1779,True
cmj_06657,cert_0501,major_qnet_1870,True
cmj_06658,cert_0501,major_qnet_1980,True
cmj_06659,cert_0501,major_qnet_2077,True
cmj_06660,cert_0501,major_qnet_2451,True
cmj_06661,cert_0508,major_qnet_1053,True
cmj_06662,cert_0508,major_qnet_1148,True
cmj_06663,cert_0508,major_qnet_1197,True
cmj_06664,cert_0508,major_qnet_1198,True
cmj_06665,cert_0508,major_qnet_1199,True
cmj_06666,cert_0508,major_qnet_1200,True
cmj_06667,cert_0508,major_qnet_1303,True
cmj_06668,cert_0508,major_qnet_1363,True
cmj_06669,cert_0508,major_qnet_1368,True
cmj_06670,cert_0508,major_qnet_1370,True
cmj_06671,cert_0508,major_qnet_1420,True
cmj_06672,cert_0508,major_qnet_1472,True
cmj_06673,cert_0508,major_qnet_1473,True
cmj_06674,cert_0508,major_qnet_1488,True
cmj_06675,cert_0508,major_qnet_1649,True
cmj_06676,cert_0508,major_qnet_1779,True
cmj_06677,cert_0508,major_qnet_1870,True
cmj_06678,cert_0508,major_qnet_1980,True
cmj_06679,cert_0508,major_qnet_2077,True
cmj_06680,cert_0508,major_qnet_2451,True
cmj_06681,cert_0513,major_qnet_1053,True
cmj_06682,cert_0513,major_qnet_1148,True
cmj_06683,cert_0513,major_qnet_1197,True
cmj_06684,cert_0513,major_qnet_1198,True
cmj_06685,cert_0513,major_qnet_1199,True
cmj_06686,cert_0513,major_qnet_1200,True
cmj_06687,cert_0513,major_qnet_1303,True
cmj_06688,cert_0513,major_qnet_1363,True
cmj_06689,cert_0513,major_qnet_1368,True
cmj_06690,cert_0513,major_qnet_1370,True
cmj_06691,cert_0513,major_qnet_1420,True
cmj_06692,cert_0513,major_qnet_1472,True
cmj_06693,cert_0513,major_qnet_1473,True
cmj_06694,cert_0513,major_qnet_1488,True
cmj_06695,cert_0513,major_qnet_1649,True
cmj_06696,cert_0513,major_qnet_1779,True
cmj_06697,cert_0513,major_qnet_1870,True
cmj_06698,cert_0513,major_qnet_1980,True
cmj_06699,cert_0513,major_qnet_2077,True
cmj_06700,cert_0513,major_qnet_2451,True
cmj_06701,cert_0514,major_qnet_1053,True
cmj_06702,cert_0514,major_qnet_1148,True
cmj_06703,cert_0514,major_qnet_1197,True
cmj_06704,cert_0514,major_qnet_1198,True
cmj_06705,cert_0514,major_qnet_1199,True
cmj_06706,cert_0514,major_qnet_1200,True
cmj_06707,cert_0514,major_qnet_1303,True
cmj_06708,cert_0514,major_qnet_1363,True
cmj_06709,cert_0514,major_qnet_1368,True
cmj_06710,cert_0514,major_qnet_1370,True
cmj_06711,cert_0514,major_qnet_1420,True
cmj_06712,cert_0514,major_qnet_1472,True
cmj_06713,cert_0514,major_qnet_1473,True
cmj_06714,cert_0514,major_qnet_1488,True
cmj_06715,cert_0514,major_qnet_1649,True
cmj_06716,cert_0514,major_qnet_1779,True
cmj_06717,cert_0514,major_qnet_1870,True
cmj_06718,cert_0514,major_qnet_1980,True
cmj_06719,cert_0514,major_qnet_2077,True
cmj_06720,cert_0514,major_qnet_2451,True
cmj_06721,cert_0515,major_qnet_1053,True
cmj_06722,cert_0515,major_qnet_1148,True
cmj_06723,cert_0515,major_qnet_1197,True
cmj_06724,cert_0515,major_qnet_1198,True
cmj_06725,cert_0515,major_qnet_1199,True
cmj_06726,cert_0515,major_qnet_1200,True
cmj_06727,cert_0515,major_qnet_1303,True
cmj_06728,cert_0515,major_qnet_1363,True
cmj_06729,cert_0515,major_qnet_1368,True
cmj_06730,cert_0515,major_qnet_1370,True
cmj_06731,cert_0515,major_qnet_1420,True
cmj_06732,cert_0515,major_qnet_1472,True
cmj_06733,cert_0515,major_qnet_1473,True
cmj_06734,cert_0515,major_qnet_1488,True
cmj_06735,cert_0515,major_qnet_1649,True
cmj_06736,cert_0515,major_qnet_1779,True
cmj_06737,cert_0515,major_qnet_1870,True
cmj_06738,cert_0515,major_qnet_1980,True
cmj_06739,cert_0515,major_qnet_2077,True
cmj_06740,cert_0515,major_qnet_2451,True
cmj_06741,cert_0516,major_qnet_1053,True
cmj_06742,cert_0516,major_qnet_1148,True
cmj_06743,cert_0516,major_qnet_1197,True
cmj_06744,cert_0516,major_qnet_1198,True
cmj_06745,cert_0516,major_qnet_1199,True
cmj_06746,cert_0516,major_qnet_1200,True
cmj_06747,cert_0516,major_qnet_1303,True
cmj_06748,cert_0516,major_qnet_1363,True
cmj_06749,cert_0516,major_qnet_1368,True
cmj_06750,cert_0516,major_qnet_1370,True
cmj_06751,cert_0516,major_qnet_1420,True
cmj_06752,cert_0516,major_qnet_1472,True
cmj_06753,cert_0516,major_qnet_1473,True
cmj_06754,cert_0516,major_qnet_1488,True
cmj_06755,cert_0516,major_qnet_1649,True
cmj_06756,cert_0516,major_qnet_1779,True
cmj_06757,cert_0516,major_qnet_1870,True
cmj_06758,cert_0516,major_qnet_1980,True
cmj_06759,cert_0516,major_qnet_2077,True
cmj_06760,cert_0516,major_qnet_2451,True
cmj_06761,cert_0525,major_qnet_1053,True
cmj_06762,cert_0525,major_qnet_1148,True
cmj_06763,cert_0525,major_qnet_1197,True
cmj_06764,cert_0525,major_qnet_1198,True
cmj_06765,cert_0525,major_qnet_1199,True
cmj_06766,cert_0525,major_qnet_1200,True
cmj_06767,cert_0525,major_qnet_1303,True
cmj_06768,cert_0525,major_qnet_1363,True
cmj_06769,cert_0525,major_qnet_1368,True
cmj_06770,cert_0525,major_qnet_1370,True
cmj_06771,cert_0525,major_qnet_1420,True
cmj_06772,cert_0525,major_qnet_1472,True
cmj_06773,cert_0525,major_qnet_1473,True
cmj_06774,cert_0525,major_qnet_1488,True
cmj_06775,cert_0525,major_qnet_1649,True
cmj_06776,cert_0525,major_qnet_1779,True
cmj_06777,cert_0525,major_qnet_1870,True
cmj_06778,cert_0525,major_qnet_1980,True
cmj_06779,cert_0525,major_qnet_2077,True
cmj_06780,cert_0525,major_qnet_2451,True
cmj_06781,cert_0536,major_qnet_1140,True
cmj_06782,cert_0536,major_qnet_1237,True
cmj_06783,cert_0536,major_qnet_1238,True
cmj_06784,cert_0536,major_qnet_1360,True
cmj_06785,cert_0536,major_qnet_1656,True
cmj_06786,cert_0536,major_qnet_1881,True
cmj_06787,cert_0536,major_qnet_2219,True
cmj_06788,cert_0536,major_qnet_3626,True
cmj_06789,cert_0536,major_qnet_4007,True
cmj_06790,cert_0536,major_qnet_4547,True
cmj_06791,cert_0536,major_qnet_4962,True
cmj_06792,cert_0536,major_qnet_5328,True
cmj_06793,cert_0536,major_qnet_6063,True
cmj_06794,cert_0536,major_qnet_9939,True
cmj_06795,cert_0549,major_qnet_1410,True
cmj_06796,cert_0549,major_qnet_2428,True
cmj_06797,cert_0549,major_qnet_2429,True
cmj_06798,cert_0549,major_qnet_2430,True
cmj_06799,cert_0549,major_qnet_3824,True
cmj_06800,cert_0549,major_qnet_3825,True
cmj_06801,cert_0549,major_qnet_3826,True
cmj_06802,cert_0549,major_qnet_4424,True
cmj_06803,cert_0549,major_qnet_4427,True
cmj_06804,cert_0549,major_qnet_4440,True
cmj_06805,cert_0549,major_qnet_4468,True
cmj_06806,cert_0549,major_qnet_4472,True
cmj_06807,cert_0549,major_qnet_5094,True
cmj_06808,cert_0549,major_qnet_5429,True
cmj_06809,cert_0549,major_qnet_9086,True
cmj_06810,cert_0549,major_qnet_9703,True
cmj_06811,cert_0551,major_qnet_1141,True
cmj_06812,cert_0551,major_qnet_1165,True
cmj_06813,cert_0551,major_qnet_1190,True
cmj_06814,cert_0551,major_qnet_1191,True
cmj_06815,cert_0551,major_qnet_1451,True
cmj_06816,cert_0551,major_qnet_1668,True
cmj_06817,cert_0551,major_qnet_1809,True
cmj_06818,cert_0551,major_qnet_1822,True
cmj_06819,cert_0551,major_qnet_2069,True
cmj_06820,cert_0551,major_qnet_2163,True
cmj_06821,cert_0551,major_qnet_2507,True
cmj_06822,cert_0551,major_qnet_2891,True
cmj_06823,cert_0551,major_qnet_3018,True
cmj_06824,cert_0551,major_qnet_3034,True
cmj_06825,cert_0551,major_qnet_3108,True
cmj_06826,cert_0551,major_qnet_3111,True
cmj_06827,cert_0551,major_qnet_3218,True
cmj_06828,cert_0551,major_qnet_3244,True
cmj_06829,cert_0551,major_qnet_3404,True
cmj_06830,cert_0551,major_qnet_3411,True
cmj_06831,cert_0552,major_qnet_1410,True
cmj_06832,cert_0552,major_qnet_2428,True
cmj_06833,cert_0552,major_qnet_2429,True
cmj_06834,cert_0552,major_qnet_2430,True
cmj_06835,cert_0552,major_qnet_3824,True
cmj_06836,cert_0552,major_qnet_3825,True
cmj_06837,cert_0552,major_qnet_3826,True
cmj_06838,cert_0552,major_qnet_4424,True
cmj_06839,cert_0552,major_qnet_4427,True
cmj_06840,cert_0552,major_qnet_4440,True
cmj_06841,cert_0552,major_qnet_4468,True
cmj_06842,cert_0552,major_qnet_4472,True
cmj_06843,cert_0552,major_qnet_5094,True
cmj_06844,cert_0552,major_qnet_5429,True
cmj_06845,cert_0552,major_qnet_9086,True
cmj_06846,cert_0552,major_qnet_9703,True
cmj_06847,cert_0571,major_qnet_1140,True
cmj_06848,cert_0571,major_qnet_1237,True
cmj_06849,cert_0571,major_qnet_1238,True
cmj_06850,cert_0571,major_qnet_1360,True
cmj_06851,cert_0571,major_qnet_1656,True
cmj_06852,cert_0571,major_qnet_1881,True
cmj_06853,cert_0571,major_qnet_2219,True
cmj_06854,cert_0571,major_qnet_3626,True
cmj_06855,cert_0571,major_qnet_4007,True
cmj_06856,cert_0571,major_qnet_4547,True
cmj_06857,cert_0571,major_qnet_4962,True
cmj_06858,cert_0571,major_qnet_5328,True
cmj_06859,cert_0571,major_qnet_6063,True
cmj_06860,cert_0571,major_qnet_9939,True
cmj_06861,cert_0588,major_qnet_1140,True
cmj_06862,cert_0588,major_qnet_1237,True
cmj_06863,cert_0588,major_qnet_1238,True
cmj_06864,cert_0588,major_qnet_1360,True
cmj_06865,cert_0588,major_qnet_1656,True
cmj_06866,cert_0588,major_qnet_1881,True
cmj_06867,cert_0588,major_qnet_2219,True
cmj_06868,cert_0588,major_qnet_3626,True
cmj_06869,cert_0588,major_qnet_4007,True
cmj_06870,cert_0588,major_qnet_4547,True
cmj_06871,cert_0588,major_qnet_4962,True
cmj_06872,cert_0588,major_qnet_5328,True
cmj_06873,cert_0588,major_qnet_6063,True
cmj_06874,cert_0588,major_qnet_9939,True
cmj_06875,cert_0589,major_qnet_1140,True
cmj_06876,cert_0589,major_qnet_1237,True
cmj_06877,cert_0589,major_qnet_1238,True
cmj_06878,cert_0589,major_qnet_1360,True
cmj_06879,cert_0589,major_qnet_1656,True
cmj_06880,cert_0589,major_qnet_1881,True
cmj_06881,cert_0589,major_qnet_2219,True
cmj_06882,cert_0589,major_qnet_3626,True
cmj_06883,cert_0589,major_qnet_4007,True
cmj_06884,cert_0589,major_qnet_4547,True
cmj_06885,cert_0589,major_qnet_4962,True
cmj_06886,cert_0589,major_qnet_5328,True
cmj_06887,cert_0589,major_qnet_6063,True
cmj_06888,cert_0589,major_qnet_9939,True
cmj_06889,cert_0590,major_qnet_1140,True
cmj_06890,cert_0590,major_qnet_1237,True
cmj_06891,cert_0590,major_qnet_1238,True
cmj_06892,cert_0590,major_qnet_1360,True
cmj_06893,cert_0590,major_qnet_1656,True
cmj_06894,cert_0590,major_qnet_1881,True
cmj_06895,cert_0590,major_qnet_2219,True
cmj_06896,cert_0590,major_qnet_3626,True
cmj_06897,cert_0590,major_qnet_4007,True
cmj_06898,cert_0590,major_qnet_4547,True
cmj_06899,cert_0590,major_qnet_4962,True
cmj_06900,cert_0590,major_qnet_5328,True
cmj_06901,cert_0590,major_qnet_6063,True
cmj_06902,cert_0590,major_qnet_9939,True
cmj_06903,cert_0592,major_qnet_1140,True
cmj_06904,cert_0592,major_qnet_1237,True
cmj_06905,cert_0592,major_qnet_1238,True
cmj_06906,cert_0592,major_qnet_1360,True
cmj_06907,cert_0592,major_qnet_1656,True
cmj_06908,cert_0592,major_qnet_1881,True
cmj_06909,cert_0592,major_qnet_2219,True
cmj_06910,cert_0592,major_qnet_3626,True
cmj_06911,cert_0592,major_qnet_4007,True
cmj_06912,cert_0592,major_qnet_4547,True
cmj_06913,cert_0592,major_qnet_4962,True
cmj_06914,cert_0592,major_qnet_5328,True
cmj_06915,cert_0592,major_qnet_6063,True
cmj_06916,cert_0592,major_qnet_9939,True
cmj_06917,cert_0597,major_qnet_1140,True
cmj_06918,cert_0597,major_qnet_1237,True
cmj_06919,cert_0597,major_qnet_1238,True
cmj_06920,cert_0597,major_qnet_1360,True
cmj_06921,cert_0597,major_qnet_1656,True
cmj_06922,cert_0597,major_qnet_1881,True
cmj_06923,cert_0597,major_qnet_2219,True
cmj_06924,cert_0597,major_qnet_3626,True
cmj_06925,cert_0597,major_qnet_4007,True
cmj_06926,cert_0597,major_qnet_4547,True
cmj_06927,cert_0597,major_qnet_4962,True
cmj_06928,cert_0597,major_qnet_5328,True
cmj_06929,cert_0597,major_qnet_6063,True
cmj_06930,cert_0597,major_qnet_9939,True
cmj_06931,cert_0601,major_qnet_1140,True
cmj_06932,cert_0601,major_qnet_1237,True
cmj_06933,cert_0601,major_qnet_1238,True
