udeptcd,udeptnm,udeptmdobligcd,udeptmdoblignm,udeptobligcd,udeptoblignm
A123,"모빌리티시스템(부,과,전공)",166,자동차,16,기계
A124,"전기철도(공학)(부,과,전공)",201,전기,20,전기.전자
A125,"드론융합부사관(부,과,전공)",165,항공,16,기계
A126,"스마트건설방재학(부,과,전공)",142,토목,14,건설
A127,"반도체기계정비학(부,과,전공)",161,기계제작,16,기계
A127,"반도체기계정비학(부,과,전공)",162,기계장비설비.설치,16,기계
A127,"반도체기계정비학(부,과,전공)",174,용접,17,재료
A127,"반도체기계정비학(부,과,전공)",251,안전관리,25,안전관리
A127,"반도체기계정비학(부,과,전공)",262,에너지.기상,26,환경.에너지
A128,"지역바이오시스템학(공학)(부,과,전공)",142,토목,14,건설
A129,"항공자동차모빌리티(부,과,전공)",165,항공,16,기계
A129,"항공자동차모빌리티(부,과,전공)",166,자동차,16,기계
A130,"조선해양전기(부,과,전공)",201,전기,20,전기.전자
A131,"지능형에너지설비(부,과,전공)",162,기계장비설비.설치,16,기계
A131,"지능형에너지설비(부,과,전공)",251,안전관리,25,안전관리
A131,"지능형에너지설비(부,과,전공)",262,에너지.기상,26,환경.에너지
A132,"항공모빌리티(부,과,전공)",165,항공,16,기계
A133,"항공모빌리티정비(부,과,전공)",165,항공,16,기계
A134,"산업보건환경(부,과,전공)",251,안전관리,25,안전관리
A134,"산업보건환경(부,과,전공)",261,환경,26,환경.에너지
A135,경영정보학(전공)(국립부경대학교만),024,생산관리,2,경영.회계.사무
A136,회계학과(금강대학교만),024,생산관리,2,경영.회계.사무
A137,"스마트팩토리기계생산관리(부,과,전공)",024,생산관리,2,경영.회계.사무
A138,"경영정보시스템(부,과,전공)",024,생산관리,2,경영.회계.사무
A139,경영학부회계세무전공(서경대학교만),024,생산관리,2,경영.회계.사무
A140,경영학부(Financial Management)(전공)(숭실대학교만),024,생산관리,2,경영.회계.사무
A141,임상영양학과(아이다호주립대학교만),221,식품,22,식품.가공
A142,"디지펜게임(공학)(부,과,전공)",211,정보기술,21,정보통신
A143,"전시콘텐츠디자인(부,과,전공)",082,디자인,8,문화.예술.디자인.방송
A144,공정역학(북경대학교만),161,기계제작,16,기계
A145,"반도체화학(공학)(부,과,전공)",181,화공,18,화학
A145,"반도체화학(공학)(부,과,전공)",182,위험물,18,화학
A146,"전기전자소프트웨어(공학)(부,과,전공)",201,전기,20,전기.전자
A146,"전기전자소프트웨어(공학)(부,과,전공)",202,전자,20,전기.전자
A147,"AI융합전기(공학)(부,과,전공)",201,전기,20,전기.전자
A148,"데이터경영산업학(공학)(부,과,전공)",024,생산관리,2,경영.회계.사무
A149,"산업안전경영학(공학)(부,과,전공)",024,생산관리,2,경영.회계.사무
A149,"산업안전경영학(공학)(부,과,전공)",251,안전관리,25,안전관리
A150,"지식경영(부,과,전공)(중앙대학교만)",024,생산관리,2,경영.회계.사무
A151,"글로벌아시안외식조리학(부,과,전공)",131,조리,13,음식서비스
A152,"반도체소재(공학)(부,과,전공)",251,안전관리,25,안전관리
A153,"자율주행(부,과,전공)",251,안전관리,25,안전관리
A154,무역학과(성균관대학교만),024,생산관리,2,경영.회계.사무
A155,"영상콘텐츠(부,과,전공)",082,디자인,8,문화.예술.디자인.방송
A156,"철도인프라(부,과,전공)",091,운전.운송,9,운전.운송
A156,"철도인프라(부,과,전공)",142,토목,14,건설
A157,"기계설비유지관리(부,과,전공)",161,기계제작,16,기계
A157,"기계설비유지관리(부,과,전공)",162,기계장비설비.설치,16,기계
A157,"기계설비유지관리(부,과,전공)",251,안전관리,25,안전관리
A158,재료과학및공학(펜실베이니아주립대학교만),171,금속.재료,17,재료
A158,재료과학및공학(펜실베이니아주립대학교만),181,화공,18,화학
A159,"반려동물사육학(부,과,전공)",242,축산,24,농림어업
A160,"스마트시티융합학(부,과,전공)",144,도시.교통,14,건설
A161,"에너지융합화공(부,과,전공)",181,화공,18,화학
A161,"에너지융합화공(부,과,전공)",182,위험물,18,화학
A161,"에너지융합화공(부,과,전공)",251,안전관리,25,안전관리
A161,"에너지융합화공(부,과,전공)",262,에너지.기상,26,환경.에너지
A163,"아트앤패션디자인학(부,과,전공)",192,의복,19,섬유.의복
A164,환경및자원과학과(트렌트대학교만),251,안전관리,25,안전관리
A164,환경및자원과학과(트렌트대학교만),261,환경,26,환경.에너지
A165,기술드론부사관과,165,항공,16,기계
A167,기계시스템공학과(동양대학교만),091,운전.운송,9,운전.운송
A168,"에너지자원화학(공학)(부,과,전공)",181,화공,18,화학
A168,"에너지자원화학(공학)(부,과,전공)",182,위험물,18,화학
A169,"나노에너지화학(공학)(부,과,전공)",181,화공,18,화학
A169,"나노에너지화학(공학)(부,과,전공)",182,위험물,18,화학
A170,"전기(공학)(부,과,전공)(명지대학교만)",182,위험물,18,화학
A171,행정학과(국립창원대학교만),144,도시.교통,14,건설
A172,"경영회계학(부,과,전공)(세종대학교만)",024,생산관리,2,경영.회계.사무
A173,"부동산금융보험융합학(부,과,전공)(목원대학교만)",144,도시.교통,14,건설
A174,"부동산금융보험학(부,과,전공)(목원대학교만)",144,도시.교통,14,건설
A175,"행정.공기업학(부,과,전공)(선문대학교만)",144,도시.교통,14,건설
A176,르꼬르동블루 외식경영전공,131,조리,13,음식서비스
A177,"공업기술교육(부,과,전공)",161,기계제작,16,기계
A177,"공업기술교육(부,과,전공)",201,전기,20,전기.전자
A178,"디지털정보디자인(부,과,전공)",082,디자인,8,문화.예술.디자인.방송
A179,"IOT기술(부,과,전공)",211,정보기술,21,정보통신
A180,"경찰정보보안학(부,과,전공)",211,정보기술,21,정보통신
A181,"그래픽커뮤니케이션(부,과,전공)",082,디자인,8,문화.예술.디자인.방송
A181,"그래픽커뮤니케이션(부,과,전공)",231,인쇄.사진,23,인쇄.목재.가구.공예
A182,"도자문화융합디자인학(부,과,전공)",082,디자인,8,문화.예술.디자인.방송
A183,"의료뷰티맞춤화장품(부,과,전공)",082,디자인,8,문화.예술.디자인.방송
A184,"ICT융합전자(부,과,전공)",202,전자,20,전기.전자
A184,"ICT융합전자(부,과,전공)",251,안전관리,25,안전관리
A185,"행정학(부,과,전공)(선문대학교만)",144,도시.교통,14,건설
A186,"의료서비스경영학(부,과,전공)",061-2,보건.의료(국제의료관광코디네이터),6,보건.의료
A187,"행정학(부,과,전공)(국립경국대학교만)",144,도시.교통,14,건설
A188,"산업재난안전학(부,과,전공)",251,안전관리,25,안전관리
A189,비즈니스컨설팅학과(한성대학교만),024,생산관리,2,경영.회계.사무
A190,협동조합산업과(농협대학교만),241,농업,24,농림어업
A190,협동조합산업과(농협대학교만),243,임업,24,농림어업
A191,생활복지학과(국립경국대학교만),141,건축,14,건설
A192,"건축정원산업학(부,과,전공)",141,건축,14,건설
A192,"건축정원산업학(부,과,전공)",143,조경,14,건설
A193,"스마트팜도시농업(부,과,전공)",241,농업,24,농림어업
A193,"스마트팜도시농업(부,과,전공)",243,임업,24,농림어업
A194,"수산해양산업관광레저융합학(부,과,전공)",244,어업,24,농림어업
A195,"인공지능드론학(부,과,전공)",165,항공,16,기계
A195,"인공지능드론학(부,과,전공)",211,정보기술,21,정보통신
A196,"건설안전융합(부,과,전공)",141,건축,14,건설
A196,"건설안전융합(부,과,전공)",142,토목,14,건설
A196,"건설안전융합(부,과,전공)",251,안전관리,25,안전관리
A197,경영학과(신안산대학교만),024,생산관리,2,경영.회계.사무
A198,"방사선화학(부,과,전공)",181,화공,18,화학
A198,"방사선화학(부,과,전공)",182,위험물,18,화학
A199,"보건의료(부,과,전공)",061-2,보건.의료(국제의료관광코디네이터),6,보건.의료
A200,행정학과(호남대학교만),144,도시.교통,14,건설
A201,조경건축설계(RMIT University만),143,조경,14,건설
A202,"산업및시스템(공학)(부,과,전공)",024,생산관리,2,경영.회계.사무
A202,"산업및시스템(공학)(부,과,전공)",251,안전관리,25,안전관리
A203,"한방보건복지(부,과,전공)",251,안전관리,25,안전관리
A204,패션마케팅과 국제무역(뉴욕주립패션공과대학교만),082,디자인,8,문화.예술.디자인.방송
A204,패션마케팅과 국제무역(뉴욕주립패션공과대학교만),192,의복,19,섬유.의복
A205,"패키징및물류학(부,과,전공)",024,생산관리,2,경영.회계.사무
A206,"AI컴퓨터(공학)(부,과,전공)",211,정보기술,21,정보통신
A207,토목공학기술(도시기반시설)(Seneca Polytechnic만),142,토목,14,건설
A208,"바이오의료기기학(부,과,전공)",202,전자,20,전기.전자
A209,"지능로봇융합(공학)(부,과,전공)",161,기계제작,16,기계
A209,"지능로봇융합(공학)(부,과,전공)",201,전기,20,전기.전자
A209,"지능로봇융합(공학)(부,과,전공)",202,전자,20,전기.전자
A210,"스마트가전공조시스템학(부,과,전공)",161,기계제작,16,기계
A211,미디어창작학부(공간디자인전공),082,디자인,8,문화.예술.디자인.방송
A211,미디어창작학부(공간디자인전공),141,건축,14,건설
A212,"그린수송기계시스템(부,과,전공)",161,기계제작,16,기계
A212,"그린수송기계시스템(부,과,전공)",251,안전관리,25,안전관리
A213,"반도체응용설계(부,과,전공)",202,전자,20,전기.전자
A214,"반도체패키징(공학)(부,과,전공)",202,전자,20,전기.전자
A215,행정학과(건국대학교만),144,도시.교통,14,건설
A216,국제산업정보학과(경기대학교만),024,생산관리,2,경영.회계.사무
A217,"하모니네일아트(부,과,전공)",082,디자인,8,문화.예술.디자인.방송
A218,"식물생활조경학(부,과,전공)",143,조경,14,건설
A219,"AI스마트팜학(부,과,전공)",241,농업,24,농림어업
A220,경제학과(호원대학교만),024,생산관리,2,경영.회계.사무
A221,"제과제빵산업(부,과,전공)",131,조리,13,음식서비스
A221,"제과제빵산업(부,과,전공)",221,식품,22,식품.가공
A222,"정원문화산업(부,과,전공)",082,디자인,8,문화.예술.디자인.방송
A222,"정원문화산업(부,과,전공)",143,조경,14,건설
A222,"정원문화산업(부,과,전공)",241,농업,24,농림어업
A222,"정원문화산업(부,과,전공)",243,임업,24,농림어업
A223,식품기술전공(카자호국립농업연구대학교만),221,식품,22,식품.가공
A224,"선박안전관리(부,과,전공)",164,조선,16,기계
A224,"선박안전관리(부,과,전공)",251,안전관리,25,안전관리
A225,"화학나노학(부,과,전공)",181,화공,18,화학
A225,"화학나노학(부,과,전공)",182,위험물,18,화학
A226,"융합시스템(공학)(부,과,전공)",211,정보기술,21,정보통신
A227,"친환경모빌리티(부,과,전공)",166,자동차,16,기계
A228,건축공학기술전공(지린농업대학발전학원만),141,건축,14,건설
A229,"기계조선공조(공학)(부,과,전공)",161,기계제작,16,기계
A229,"기계조선공조(공학)(부,과,전공)",162,기계장비설비.설치,16,기계
A229,"기계조선공조(공학)(부,과,전공)",251,안전관리,25,안전관리
A230,"식품가공외식학(부,과,전공)",024,생산관리,2,경영.회계.사무
A230,"식품가공외식학(부,과,전공)",221,식품,22,식품.가공
A231,"ICT전자(부,과,전공)",202,전자,20,전기.전자
A232,"공정제어(부,과,전공)",181,화공,18,화학
A232,"공정제어(부,과,전공)",182,위험물,18,화학
A232,"공정제어(부,과,전공)",251,안전관리,25,안전관리
A233,"환경및진화생물학(부,과,전공)",241,농업,24,농림어업
A233,"환경및진화생물학(부,과,전공)",243,임업,24,농림어업
A233,"환경및진화생물학(부,과,전공)",261,환경,26,환경.에너지
A234,"견섬유학(부,과,전공)",243,임업,24,농림어업
A235,"농업건축(부,과,전공)",141,건축,14,건설
A236,공공인재학부(중앙대학교만),144,도시.교통,14,건설
A237,행정학과(한남대학교만),144,도시.교통,14,건설
A238,"드론건설환경(부,과,전공)",142,토목,14,건설
A238,"드론건설환경(부,과,전공)",251,안전관리,25,안전관리
A239,"드론기술경영(부,과,전공)",165,항공,16,기계
A240,"호텔,레스토랑및기관경영(펜실베니아주립대학교만)",221,식품,22,식품.가공
A241,"기계장치제어(부,과,전공)",162,기계장비설비.설치,16,기계
A241,"기계장치제어(부,과,전공)",251,안전관리,25,안전관리
A242,"전기전자SW(공학)(부,과,전공)",201,전기,20,전기.전자
A242,"전기전자SW(공학)(부,과,전공)",202,전자,20,전기.전자
A243,"모빌리티(부,과,전공)(원광대학교만)",161,기계제작,16,기계
A243,"모빌리티(부,과,전공)(원광대학교만)",251,안전관리,25,안전관리
A244,"CAD설계(부,과,전공)",161,기계제작,16,기계
A245,"농학(부,과,전공)",241,농업,24,농림어업
A245,"농학(부,과,전공)",243,임업,24,농림어업
