cert_id,cert_name,canonical_name,normalized_key,aliases,issuer,is_active,cert_type,grade_name,primary_domain,top_domain,domain_name_raw,source,written_avg_pass_rate,practical_avg_pass_rate,avg_pass_rate_3yr
666,조경기능사,조경기능사,조경기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,조경,qnet_major_list_2025,50.77,82.83,66.8
667,원예기능사,원예기능사,원예기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,농업,qnet_major_list_2025,34.6,79.97,57.28
668,조화공예기능사,조화공예기능사,조화공예기능사,,Q-Net,True,국가기술자격,기능사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,,,
669,신발제조기능사,신발제조기능사,신발제조기능사,,Q-Net,True,국가기술자격,기능사,32,교육/생활서비스,의복,qnet_major_list_2025,68.03,97.93,82.98
670,제책기능사,제책기능사,제책기능사,,Q-Net,True,국가기술자격,기능사,33,크리에이티브/미디어,인쇄.사진,qnet_major_list_2025,,,
671,미용사,미용사,미용사,,Q-Net,True,국가기술자격,기능사,31,교육/생활서비스,이용.미용,qnet_major_list_2025,,,
672,이용사,이용사,이용사,,Q-Net,True,국가기술자격,기능사,31,교육/생활서비스,이용.미용,qnet_major_list_2025,61.47,46.4,53.93
673,한식조리기능사,한식조리기능사,한식조리기능사,,Q-Net,True,국가기술자격,기능사,30,교육/생활서비스,조리,qnet_major_list_2025,41.9,36.63,39.27
674,양식조리기능사,양식조리기능사,양식조리기능사,,Q-Net,True,국가기술자격,기능사,30,교육/생활서비스,조리,qnet_major_list_2025,42.23,38.27,40.25
675,일식조리기능사,일식조리기능사,일식조리기능사,,Q-Net,True,국가기술자격,기능사,30,교육/생활서비스,조리,qnet_major_list_2025,55.2,37.53,46.37
676,중식조리기능사,중식조리기능사,중식조리기능사,,Q-Net,True,국가기술자격,기능사,30,교육/생활서비스,조리,qnet_major_list_2025,52.13,40.8,46.47
677,복어조리기능사,복어조리기능사,복어조리기능사,,Q-Net,True,국가기술자격,기능사,30,교육/생활서비스,조리,qnet_major_list_2025,60.83,30.23,45.53
678,조주기능사,조주기능사,조주기능사,,Q-Net,True,국가기술자격,기능사,30,교육/생활서비스,조리,qnet_major_list_2025,71.67,68.2,69.93
679,피아노조율기능사,피아노조율기능사,피아노조율기능사,,Q-Net,True,국가기술자격,기능사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,78.13,24.0,51.07
680,환경기능사,환경기능사,환경기능사,,Q-Net,True,국가기술자격,기능사,12,엔지니어링/산업기술,환경,qnet_major_list_2025,39.23,85.57,62.4
681,영사기능사,영사기능사,영사기능사,,Q-Net,True,국가기술자격,기능사,34,크리에이티브/미디어,방송,qnet_major_list_2025,56.6,45.68,49.32
682,양화장치운전기능사,양화장치운전기능사,양화장치운전기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,건설기계운전,qnet_major_list_2025,62.03,44.83,53.43
683,남성복기능사,남성복기능사,남성복기능사,,Q-Net,True,국가기술자격,기능사,32,교육/생활서비스,의복,qnet_major_list_2025,74.67,60.8,67.73
684,여성복기능사,여성복기능사,여성복기능사,,Q-Net,True,국가기술자격,기능사,32,교육/생활서비스,의복,qnet_major_list_2025,71.4,42.2,56.8
685,미용사(일반),미용사(일반),미용사(일반),,Q-Net,True,국가기술자격,기능사,31,교육/생활서비스,이용.미용,qnet_major_list_2025,31.1,38.07,34.58
686,승강기기능사,승강기기능사,승강기기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,39.07,78.6,58.83
687,미용사(피부),미용사(피부),미용사(피부),,Q-Net,True,국가기술자격,기능사,31,교육/생활서비스,이용.미용,qnet_major_list_2025,48.9,42.17,45.53
688,표구기능사,표구기능사,표구기능사,,Q-Net,True,국가기술자격,기능사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,,,
689,미용사(네일),미용사(네일),미용사(네일),,Q-Net,True,국가기술자격,기능사,31,교육/생활서비스,이용.미용,qnet_major_list_2025,40.67,36.2,38.43
690,세탁기능사,세탁기능사,세탁기능사,,Q-Net,True,국가기술자격,기능사,32,교육/생활서비스,의복,qnet_major_list_2025,63.2,87.8,75.5
691,미용사(메이크업),미용사(메이크업),미용사(메이크업),,Q-Net,True,국가기술자격,기능사,31,교육/생활서비스,이용.미용,qnet_major_list_2025,44.53,35.47,40.0
692,화약취급기능사,화약취급기능사,화약취급기능사,,Q-Net,True,국가기술자격,기능사,39,1차산업/자원,채광,qnet_major_list_2025,49.77,46.07,47.92
693,보석감정사,보석감정사,보석감정사,,Q-Net,True,국가기술자격,기능사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,64.33,67.5,65.92
694,떡제조기능사,떡제조기능사,떡제조기능사,,Q-Net,True,국가기술자격,기능사,30,교육/생활서비스,제과.제빵,qnet_major_list_2025,67.93,48.87,58.4
695,국제의료관광코디네이터,국제의료관광코디네이터,국제의료관광코디네이터,,Q-Net,True,국가기술자격,단일등급,23,보건/복지,보건.의료,qnet_major_list_2025,78.13,57.6,67.87
696,직업상담사1급,직업상담사1급,직업상담사1급,,Q-Net,True,국가기술자격,1급,24,보건/복지,사회복지.종교,qnet_major_list_2025,80.37,69.9,75.13
697,직업상담사2급,직업상담사2급,직업상담사2급,,Q-Net,True,국가기술자격,2급,24,보건/복지,사회복지.종교,qnet_major_list_2025,55.37,43.4,49.38
698,사회조사분석사1급,사회조사분석사1급,사회조사분석사1급,,Q-Net,True,국가기술자격,1급,17,경영/비즈니스,경영,qnet_major_list_2025,67.03,50.13,58.58
699,사회조사분석사2급,사회조사분석사2급,사회조사분석사2급,,Q-Net,True,국가기술자격,2급,17,경영/비즈니스,경영,qnet_major_list_2025,58.53,64.97,61.75
700,컨벤션기획사1급,컨벤션기획사1급,컨벤션기획사1급,,Q-Net,True,국가기술자격,1급,17,경영/비즈니스,경영,qnet_major_list_2025,28.57,16.67,22.62
701,컨벤션기획사2급,컨벤션기획사2급,컨벤션기획사2급,,Q-Net,True,국가기술자격,2급,17,경영/비즈니스,경영,qnet_major_list_2025,83.6,40.03,61.82
702,소비자전문상담사1급,소비자전문상담사1급,소비자전문상담사1급,,Q-Net,True,국가기술자격,1급,17,경영/비즈니스,경영,qnet_major_list_2025,64.43,37.73,51.08
703,소비자전문상담사2급,소비자전문상담사2급,소비자전문상담사2급,,Q-Net,True,국가기술자격,2급,17,경영/비즈니스,경영,qnet_major_list_2025,54.77,46.87,50.82
704,임상심리사1급,임상심리사1급,임상심리사1급,,Q-Net,True,국가기술자격,1급,23,보건/복지,보건.의료,qnet_major_list_2025,84.1,56.63,70.37
705,임상심리사2급,임상심리사2급,임상심리사2급,,Q-Net,True,국가기술자격,2급,23,보건/복지,보건.의료,qnet_major_list_2025,71.8,36.43,54.12
706,텔레마케팅관리사,텔레마케팅관리사,텔레마케팅관리사,,Q-Net,True,국가기술자격,단일등급,19,경영/비즈니스,영업.판매,qnet_major_list_2025,78.2,50.1,64.15
707,게임프로그래밍전문가,게임프로그래밍전문가,게임프로그래밍전문가,,Q-Net,True,국가기술자격,단일등급,2,IT/디지털,정보기술,qnet_major_list_2025,46.37,46.57,46.47
708,게임그래픽전문가,게임그래픽전문가,게임그래픽전문가,,Q-Net,True,국가기술자격,단일등급,2,IT/디지털,정보기술,qnet_major_list_2025,53.37,53.8,53.58
709,게임기획전문가,게임기획전문가,게임기획전문가,,Q-Net,True,국가기술자격,단일등급,2,IT/디지털,정보기술,qnet_major_list_2025,49.47,49.53,49.5
710,멀티미디어콘텐츠제작전문가,멀티미디어콘텐츠제작전문가,멀티미디어콘텐츠제작전문가,,Q-Net,True,국가기술자격,단일등급,2,IT/디지털,정보기술,qnet_major_list_2025,44.1,69.83,56.97
711,스포츠경영관리사,스포츠경영관리사,스포츠경영관리사,,Q-Net,True,국가기술자격,단일등급,29,교육/생활서비스,숙박.여행.오락.스포츠,qnet_major_list_2025,60.2,34.2,47.2
712,이러닝운영관리사,이러닝운영관리사,이러닝운영관리사,,Q-Net,True,국가기술자격,단일등급,27,교육/생활서비스,교육.자연.과학.사회과학,qnet_major_list_2025,83.75,23.65,53.7
713,제3급 아마추어무선기사(전신),제3급 아마추어무선기사(전신),제3급아마추어무선기사(전신),,Q-Net,True,국가전문자격,,4,IT/디지털,,data_cert_rows,78.83,,78.83
714,소형선박조종사,소형선박조종사,소형선박조종사,,Q-Net,True,국가전문자격,미분류,41,모빌리티/운송,,data_cert_rows,,,
715,손해사정사(신체),손해사정사(신체),손해사정사(신체),,Q-Net,True,국가전문자격,신체,16,경영/비즈니스,,data_cert_rows,33.93,15.53,33.93
716,손해사정사(재물),손해사정사(재물),손해사정사(재물),,Q-Net,True,국가전문자격,재물,16,경영/비즈니스,,data_cert_rows,57.68,14.57,57.68
717,손해사정사(차량),손해사정사(차량),손해사정사(차량),,Q-Net,True,국가전문자격,차량,16,경영/비즈니스,,data_cert_rows,22.85,18.7,22.85
718,손해평가사,손해평가사,손해평가사,,Q-Net,True,국가전문자격,손해평가사,16,경영/비즈니스,,data_cert_rows,70.35,10.33,70.35
719,소방안전교육사,소방안전교육사,소방안전교육사,,Q-Net,True,국가전문자격,소방안전교육사,27,교육/생활서비스,,data_cert_rows,63.82,14.66,63.82
720,수목치료기술자,수목치료기술자,수목치료기술자,,Q-Net,True,국가전문자격,,38,1차산업/자원,,data_cert_rows,64.13,92.87,64.13
721,수산질병관리사,수산질병관리사,수산질병관리사,,Q-Net,True,국가전문자격,,38,1차산업/자원,,data_cert_rows,,,
722,수상구조사,수상구조사,수상구조사,,Q-Net,True,국가전문자격,,25,보건/복지,,data_cert_rows,,,
723,수상원동기자격증 1급,수상원동기자격증 1급,수상원동기자격증1급,,Q-Net,True,국가전문자격,,41,모빌리티/운송,,data_cert_rows,,,
724,수상원동기자격증 2급,수상원동기자격증 2급,수상원동기자격증2급,,Q-Net,True,국가전문자격,,41,모빌리티/운송,,data_cert_rows,,,
725,안경사,안경사,안경사,,Q-Net,True,국가전문자격,미분류,23,보건/복지,,data_cert_rows,71.1,,71.1
726,언어재활사 1급,언어재활사 1급,언어재활사1급,,Q-Net,True,국가전문자격,,23,보건/복지,,data_cert_rows,58.07,,58.07
727,수산물품질관리사,수산물품질관리사,수산물품질관리사,,Q-Net,True,국가전문자격,수산물품질관리사,38,1차산업/자원,,data_cert_rows,50.92,19.92,50.92
728,소방시설관리사,소방시설관리사,소방시설관리사,,Q-Net,True,국가전문자격,소방시설관리사,14,엔지니어링/산업기술,,data_cert_rows,36.93,7.47,36.93
729,세무사,세무사,세무사,,Q-Net,True,국가전문자격,세무사,16,경영/비즈니스,,data_cert_rows,23.37,12.0,23.37
730,생활스포츠지도사 2급,생활스포츠지도사 2급,생활스포츠지도사2급,,Q-Net,True,국가전문자격,,25,보건/복지,,data_cert_rows,47.92,60.32,47.92
731,보건의료정보관리사,보건의료정보관리사,보건의료정보관리사,,Q-Net,True,국가전문자격,공인,23,보건/복지,,data_cert_rows,60.37,,60.37
732,보세사,보세사,보세사,,Q-Net,True,국가전문자격,,18,경영/비즈니스,,data_cert_rows,27.07,,27.07
733,보험계리사,보험계리사,보험계리사,,Q-Net,True,국가전문자격,공인,16,경영/비즈니스,,data_cert_rows,,,
734,보험중개사,보험중개사,보험중개사,,Q-Net,True,국가전문자격,미분류,16,경영/비즈니스,,data_cert_rows,,,
735,사업용조종사,사업용조종사,사업용조종사,,Q-Net,True,국가전문자격,기사,42,모빌리티/운송,,data_cert_rows,,,
736,사회복지사 1급,사회복지사 1급,사회복지사1급,,Q-Net,True,국가전문자격,사회복지사 1급,24,보건/복지,,data_cert_rows,35.27,,35.27
737,언어재활사 2급,언어재활사 2급,언어재활사2급,,Q-Net,True,국가전문자격,,23,보건/복지,,data_cert_rows,66.77,,66.77
738,산림교육전문가,산림교육전문가,산림교육전문가,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,,,
739,산업보건지도사(직업환경의학),산업보건지도사(직업환경의학),산업보건지도사(직업환경의학),,Q-Net,True,국가전문자격,산업보건지도사,23,보건/복지,,data_cert_rows,24.7,24.77,24.7
740,산업안전지도사(건설안전),산업안전지도사(건설안전),산업안전지도사(건설안전),,Q-Net,True,국가전문자격,산업안전지도사,12,엔지니어링/산업기술,,data_cert_rows,30.27,20.76,30.28
741,산업안전지도사(기계안전),산업안전지도사(기계안전),산업안전지도사(기계안전),,Q-Net,True,국가전문자격,산업안전지도사,12,엔지니어링/산업기술,,data_cert_rows,34.95,20.3,34.94
742,산업안전지도사(전기안전),산업안전지도사(전기안전),산업안전지도사(전기안전),,Q-Net,True,국가전문자격,산업안전지도사,12,엔지니어링/산업기술,,data_cert_rows,27.13,60.15,27.13
743,산업안전지도사(화공안전),산업안전지도사(화공안전),산업안전지도사(화공안전),,Q-Net,True,국가전문자격,산업안전지도사,12,엔지니어링/산업기술,,data_cert_rows,37.18,25.75,37.18
744,생활스포츠지도사 1급,생활스포츠지도사 1급,생활스포츠지도사1급,,Q-Net,True,국가전문자격,,25,보건/복지,,data_cert_rows,65.86,45.41,65.86
745,산업보건지도사(산업위생공학),산업보건지도사(산업위생공학),산업보건지도사(산업위생공학),,Q-Net,True,국가전문자격,산업보건지도사,23,보건/복지,,data_cert_rows,23.39,15.61,23.38
746,보건교육사3급,보건교육사3급,보건교육사3급,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,67.1,,67.1
747,영양사,영양사,영양사,,Q-Net,True,국가전문자격,,23,보건/복지,,data_cert_rows,69.87,,69.87
748,요양보호사,요양보호사,요양보호사,,Q-Net,True,국가전문자격,,24,보건/복지,,data_cert_rows,89.97,,89.98
749,장례지도사 1급,장례지도사 1급,장례지도사1급,,Q-Net,True,국가전문자격,,24,보건/복지,,data_cert_rows,,,
750,장례지도사 2급,장례지도사 2급,장례지도사2급,,Q-Net,True,국가전문자격,,24,보건/복지,,data_cert_rows,,,
751,장애인스포츠지도사 1급,장애인스포츠지도사 1급,장애인스포츠지도사1급,,Q-Net,True,국가전문자격,,25,보건/복지,,data_cert_rows,51.79,94.44,51.79
752,장애인스포츠지도사 2급,장애인스포츠지도사 2급,장애인스포츠지도사2급,,Q-Net,True,국가전문자격,,25,보건/복지,,data_cert_rows,55.7,58.57,55.7
753,장애인재활상담사 1급,장애인재활상담사 1급,장애인재활상담사1급,,Q-Net,True,국가전문자격,,24,보건/복지,,data_cert_rows,84.03,,84.03
754,장애인재활상담사 2급,장애인재활상담사 2급,장애인재활상담사2급,,Q-Net,True,국가전문자격,,24,보건/복지,,data_cert_rows,87.37,,87.37
755,자동차운전전문강사,자동차운전전문강사,자동차운전전문강사,,Q-Net,True,국가전문자격,,13,엔지니어링/산업기술,,data_cert_rows,,,
756,정사서1급,정사서1급,정사서1급,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,,,
757,정수시설운영관리사1급,정수시설운영관리사1급,정수시설운영관리사1급,,Q-Net,True,국가전문자격,정수시설운영관리사,12,엔지니어링/산업기술,,data_cert_rows,47.05,29.66,47.05
758,정수시설운영관리사2급,정수시설운영관리사2급,정수시설운영관리사2급,,Q-Net,True,국가전문자격,정수시설운영관리사,12,엔지니어링/산업기술,,data_cert_rows,44.35,24.19,44.35
759,정수시설운영관리사3급,정수시설운영관리사3급,정수시설운영관리사3급,,Q-Net,True,국가전문자격,정수시설운영관리사,12,엔지니어링/산업기술,,data_cert_rows,53.42,39.7,53.42
760,정신건강사회복지사,정신건강사회복지사,정신건강사회복지사,,Q-Net,True,국가전문자격,,23,보건/복지,,data_cert_rows,,,
761,제1급 아마추어무선기사,제1급 아마추어무선기사,제1급아마추어무선기사,,Q-Net,True,국가전문자격,,4,IT/디지털,,data_cert_rows,60.09,,60.09
762,제2급 아마추어무선기사,제2급 아마추어무선기사,제2급아마추어무선기사,,Q-Net,True,국가전문자격,,4,IT/디지털,,data_cert_rows,40.32,,40.32
763,정사서2급,정사서2급,정사서2급,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,,,
764,외국어번역행정사,외국어번역행정사,외국어번역행정사,,Q-Net,True,국가전문자격,행정사,21,경영/비즈니스,,data_cert_rows,40.29,35.27,40.29
765,자동차운전면허(1·2종),자동차운전면허(1·2종),자동차운전면허(1·2종),,Q-Net,True,국가전문자격,,13,엔지니어링/산업기술,,data_cert_rows,,,
766,자가용조종사,자가용조종사,자가용조종사,,Q-Net,True,국가전문자격,부분공인,42,모빌리티/운송,,data_cert_rows,,,
767,운송용조종사,운송용조종사,운송용조종사,,Q-Net,True,국가전문자격,부분공인,42,모빌리티/운송,,data_cert_rows,,,
768,운항사,운항사,운항사,,Q-Net,True,국가전문자격,미분류,41,모빌리티/운송,,data_cert_rows,,,
769,위생사,위생사,위생사,,Q-Net,True,국가전문자격,,23,보건/복지,,data_cert_rows,53.17,,53.17
770,유통관리사 1급,유통관리사 1급,유통관리사1급,,Q-Net,True,국가전문자격,,18,경영/비즈니스,,data_cert_rows,32.47,,32.47
771,유통관리사 2급,유통관리사 2급,유통관리사2급,,Q-Net,True,국가전문자격,,18,경영/비즈니스,,data_cert_rows,34.13,,34.13
772,유통관리사 3급,유통관리사 3급,유통관리사3급,,Q-Net,True,국가전문자격,,18,경영/비즈니스,,data_cert_rows,56.47,,56.47
773,자동차운전기능검정원,자동차운전기능검정원,자동차운전기능검정원,,Q-Net,True,국가전문자격,,13,엔지니어링/산업기술,,data_cert_rows,,,
774,육상무선통신사,육상무선통신사,육상무선통신사,,Q-Net,True,국가전문자격,,4,IT/디지털,,data_cert_rows,73.33,,73.33
775,응급구조사 2급,응급구조사 2급,응급구조사2급,,Q-Net,True,국가전문자격,미분류,23,보건/복지,,data_cert_rows,83.33,,83.33
776,의무기록사,의무기록사,의무기록사,,Q-Net,True,국가전문자격,,23,보건/복지,,data_cert_rows,,,
777,의지보조기기사,의지보조기기사,의지보조기기사,,Q-Net,True,국가전문자격,,23,보건/복지,,data_cert_rows,66.43,,66.43
778,인명구조사,인명구조사,인명구조사,,Q-Net,True,국가전문자격,,25,보건/복지,,data_cert_rows,,,
779,일반경비지도사,일반경비지도사,일반경비지도사,,Q-Net,True,국가전문자격,경비지도사,21,경영/비즈니스,,data_cert_rows,54.42,10.06,54.42
780,일반행정사,일반행정사,일반행정사,,Q-Net,True,국가전문자격,행정사,21,경영/비즈니스,,data_cert_rows,43.59,14.56,43.59
781,응급구조사 1급,응급구조사 1급,응급구조사1급,,Q-Net,True,국가전문자격,미분류,23,보건/복지,,data_cert_rows,82.07,,82.07
782,보건교육사2급,보건교육사2급,보건교육사2급,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,59.57,,59.57
783,국가유산수리기능자(목조각공),국가유산수리기능자(목조각공),국가유산수리기능자(목조각공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,58.64,,58.64
784,변리사,변리사,변리사,,Q-Net,True,국가전문자격,변리사,22,경영/비즈니스,,data_cert_rows,19.27,18.44,19.27
785,국가유산수리기능자(소목수),국가유산수리기능자(소목수),국가유산수리기능자(소목수),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,35.26,,35.26
786,국가유산수리기능자(식물보호공),국가유산수리기능자(식물보호공),국가유산수리기능자(식물보호공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,29.73,,29.73
787,국가유산수리기능자(실측설계사보),국가유산수리기능자(실측설계사보),국가유산수리기능자(실측설계사보),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,54.08,,54.08
788,국가유산수리기능자(쌓기석공),국가유산수리기능자(쌓기석공),국가유산수리기능자(쌓기석공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,37.54,,37.54
789,국가유산수리기능자(온돌공),국가유산수리기능자(온돌공),국가유산수리기능자(온돌공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,46.66,,46.66
790,국가유산수리기능자(제작와공),국가유산수리기능자(제작와공),국가유산수리기능자(제작와공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,74.74,,74.74
791,국가유산수리기능자(세척공),국가유산수리기능자(세척공),국가유산수리기능자(세척공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,43.72,,43.72
792,국가유산수리기능자(조경공),국가유산수리기능자(조경공),국가유산수리기능자(조경공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,33.09,,33.09
793,국가유산수리기능자(칠공),국가유산수리기능자(칠공),국가유산수리기능자(칠공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,71.7,,71.7
794,국가유산수리기능자(표구공),국가유산수리기능자(표구공),국가유산수리기능자(표구공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,28.36,,28.36
795,국가유산수리기능자(한식미장공),국가유산수리기능자(한식미장공),국가유산수리기능자(한식미장공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,35.6,,35.6
796,국가유산수리기능자(화공),국가유산수리기능자(화공),국가유산수리기능자(화공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,37.43,,37.43
797,국가유산수리기능자(훈증공),국가유산수리기능자(훈증공),국가유산수리기능자(훈증공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,52.94,,52.94
798,국가유산수리기술자(단청),국가유산수리기술자(단청),국가유산수리기술자(단청),,Q-Net,True,국가전문자격,국가유산수리기술자,37,크리에이티브/미디어,,data_cert_rows,13.59,63.89,13.59
799,국가유산수리기능자(철물공),국가유산수리기능자(철물공),국가유산수리기능자(철물공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,38.59,,38.59
800,국가유산수리기술자(보수),국가유산수리기술자(보수),국가유산수리기술자(보수),,Q-Net,True,국가전문자격,국가유산수리기술자,37,크리에이티브/미디어,,data_cert_rows,6.42,74.41,6.42
801,국가유산수리기능자(석조각공),국가유산수리기능자(석조각공),국가유산수리기능자(석조각공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,63.06,,63.06
802,국가유산수리기능자(번와와공),국가유산수리기능자(번와와공),국가유산수리기능자(번와와공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,46.11,,46.11
803,관광통역안내사(아랍어),관광통역안내사(아랍어),관광통역안내사(아랍어),,Q-Net,True,국가전문자격,미분류,29,교육/생활서비스,,data_cert_rows,,,
804,관광통역안내사(영어),관광통역안내사(영어),관광통역안내사(영어),,Q-Net,True,국가전문자격,미분류,29,교육/생활서비스,,data_cert_rows,,,
805,관광통역안내사(이탈리아어),관광통역안내사(이탈리아어),관광통역안내사(이탈리아어),,Q-Net,True,국가전문자격,미분류,29,교육/생활서비스,,data_cert_rows,,,
806,관광통역안내사(일본어),관광통역안내사(일본어),관광통역안내사(일본어),,Q-Net,True,국가전문자격,미분류,29,교육/생활서비스,,data_cert_rows,,,
807,관광통역안내사(중국어),관광통역안내사(중국어),관광통역안내사(중국어),,Q-Net,True,국가전문자격,미분류,29,교육/생활서비스,,data_cert_rows,,,
808,관광통역안내사(태국어),관광통역안내사(태국어),관광통역안내사(태국어),,Q-Net,True,국가전문자격,미분류,29,교육/생활서비스,,data_cert_rows,,,
809,국가유산수리기능자(보존처리공),국가유산수리기능자(보존처리공),국가유산수리기능자(보존처리공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,31.96,,31.96
810,관세사,관세사,관세사,,Q-Net,True,국가전문자격,관세사,18,경영/비즈니스,,data_cert_rows,25.43,16.3,25.43
811,국가유산수리기능자(대목수),국가유산수리기능자(대목수),국가유산수리기능자(대목수),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,41.79,,41.79
812,국가유산수리기능자(도금공),국가유산수리기능자(도금공),국가유산수리기능자(도금공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,68.07,,68.07
813,국가유산수리기능자(드잡이공),국가유산수리기능자(드잡이공),국가유산수리기능자(드잡이공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,59.71,,59.71
814,국가유산수리기능자(모사공),국가유산수리기능자(모사공),국가유산수리기능자(모사공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,18.55,,18.55
815,제3급 아마추어무선기사(전화),제3급 아마추어무선기사(전화),제3급아마추어무선기사(전화),,Q-Net,True,국가전문자격,,4,IT/디지털,,data_cert_rows,67.39,,67.39
816,국가유산수리기능자(박제및표본제작공),국가유산수리기능자(박제및표본제작공),국가유산수리기능자(박제및표본제작공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,23.65,,23.65
817,국가유산수리기능자(가공석공),국가유산수리기능자(가공석공),국가유산수리기능자(가공석공),,Q-Net,True,국가전문자격,국가유산수리기능자(24종목),37,크리에이티브/미디어,,data_cert_rows,64.89,,64.89
818,보건교육사1급,보건교육사1급,보건교육사1급,,Q-Net,True,국가전문자격,,27,교육/생활서비스,,data_cert_rows,39.67,,39.67
819,국가유산수리기술자(보존과학),국가유산수리기술자(보존과학),국가유산수리기술자(보존과학),,Q-Net,True,국가전문자격,국가유산수리기술자,37,크리에이티브/미디어,,data_cert_rows,7.35,49.72,7.35
820,국가유산수리기술자(실측설계),국가유산수리기술자(실측설계),국가유산수리기술자(실측설계),,Q-Net,True,국가전문자격,국가유산수리기술자,37,크리에이티브/미디어,,data_cert_rows,8.46,35.0,8.46
821,무대예술전문인(무대기계) 3급,무대예술전문인(무대기계) 3급,무대예술전문인(무대기계)3급,,Q-Net,True,국가전문자격,,36,크리에이티브/미디어,,data_cert_rows,,,
822,무대예술전문인(무대음향) 1급,무대예술전문인(무대음향) 1급,무대예술전문인(무대음향)1급,,Q-Net,True,국가전문자격,,36,크리에이티브/미디어,,data_cert_rows,,,
823,무대예술전문인(무대음향) 2급,무대예술전문인(무대음향) 2급,무대예술전문인(무대음향)2급,,Q-Net,True,국가전문자격,,36,크리에이티브/미디어,,data_cert_rows,,,
824,무대예술전문인(무대음향) 3급,무대예술전문인(무대음향) 3급,무대예술전문인(무대음향)3급,,Q-Net,True,국가전문자격,,36,크리에이티브/미디어,,data_cert_rows,,,
825,무대예술전문인(무대조명) 1급,무대예술전문인(무대조명) 1급,무대예술전문인(무대조명)1급,,Q-Net,True,국가전문자격,,36,크리에이티브/미디어,,data_cert_rows,,,
826,무대예술전문인(무대조명) 2급,무대예술전문인(무대조명) 2급,무대예술전문인(무대조명)2급,,Q-Net,True,국가전문자격,,36,크리에이티브/미디어,,data_cert_rows,,,
827,무대예술전문인(무대기계) 2급,무대예술전문인(무대기계) 2급,무대예술전문인(무대기계)2급,,Q-Net,True,국가전문자격,,36,크리에이티브/미디어,,data_cert_rows,,,
828,무대예술전문인(무대조명) 3급,무대예술전문인(무대조명) 3급,무대예술전문인(무대조명)3급,,Q-Net,True,국가전문자격,,36,크리에이티브/미디어,,data_cert_rows,,,
