major_code,major_name,domain_sub_code_raw,domain_sub_name_raw,domain_main_code_raw,domain_main_name_raw,major_id,domain_label_candidate,source
5353,파티디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5353,디자인,qnet_udept_oblig_list
5354,무기·기계공학,161,기계제작,16,기계,major_qnet_5354,기계,qnet_udept_oblig_list
5355,국방정보전학,212,방송·무선,21,정보통신,major_qnet_5355,기타,qnet_udept_oblig_list
5356,한지문화산업학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5356,디자인,qnet_udept_oblig_list
5357,조형일러스트레이션,082,디자인,8,문화·예술·디자인·방송,major_qnet_5357,디자인,qnet_udept_oblig_list
5358,나노바이오,181,화공,18,화학,major_qnet_5358,화공,qnet_udept_oblig_list
5359,광고홍보디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5359,디자인,qnet_udept_oblig_list
5360,미용분장학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5360,디자인,qnet_udept_oblig_list
5361,선박에너지시스템공학,164,조선,16,기계,major_qnet_5361,기타,qnet_udept_oblig_list
5362,선박기계·에너지시스템,164,조선,16,기계,major_qnet_5362,기타,qnet_udept_oblig_list
5363,분자유전육종학,181,화공,18,화학,major_qnet_5363,화공,qnet_udept_oblig_list
5364,외식조리제과,221,식품,22,식품·가공,major_qnet_5364,식품,qnet_udept_oblig_list
5365,도시환경관리,261,환경,26,환경·에너지,major_qnet_5365,환경,qnet_udept_oblig_list
5366,테크노경영,024,생산관리,2,경영·회계·사무,major_qnet_5366,생산관리,qnet_udept_oblig_list
5367,호텔조리김치발효,131,조리,13,음식서비스,major_qnet_5367,조리,qnet_udept_oblig_list
5368,NGO환경조경,143,조경,14,건설,major_qnet_5368,조경,qnet_udept_oblig_list
5369,물리치료,061,보건·의료,6,보건·의료,major_qnet_5369,기타,qnet_udept_oblig_list
5370,방사선학,061,보건·의료,6,보건·의료,major_qnet_5370,기타,qnet_udept_oblig_list
5371,실크패션학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5371,디자인,qnet_udept_oblig_list
5372,미술경영학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5372,디자인,qnet_udept_oblig_list
5373,수학,211,정보기술,21,정보통신,major_qnet_5373,정보통신,qnet_udept_oblig_list
5374,생명건강공학,061,보건·의료,6,보건·의료,major_qnet_5374,기타,qnet_udept_oblig_list
5375,e-CAD,201,전기,20,전기·전자,major_qnet_5375,전기,qnet_udept_oblig_list
5376,대체에너지개발학,201,전기,20,전기·전자,major_qnet_5376,전기,qnet_udept_oblig_list
5377,항공,165,항공,16,기계,major_qnet_5377,항공,qnet_udept_oblig_list
5378,플라워디자인&실내조경,241,농업,24,농림어업,major_qnet_5378,농업,qnet_udept_oblig_list
5379,환경그린디자인학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5379,디자인,qnet_udept_oblig_list
5380,과학교육과(화학전공),181,화공,18,화학,major_qnet_5380,화공,qnet_udept_oblig_list
5381,가구조형,082,디자인,8,문화·예술·디자인·방송,major_qnet_5381,디자인,qnet_udept_oblig_list
5382,친환경건축문화학,141,건축,14,건설,major_qnet_5382,건축,qnet_udept_oblig_list
5383,선박공학,164,조선,16,기계,major_qnet_5383,기타,qnet_udept_oblig_list
5384,정보전자소재공학,181,화공,18,화학,major_qnet_5384,화공,qnet_udept_oblig_list
5385,인터넷경영정보,211,정보기술,21,정보통신,major_qnet_5385,정보통신,qnet_udept_oblig_list
5386,디지털경영정보,211,정보기술,21,정보통신,major_qnet_5386,정보통신,qnet_udept_oblig_list
5387,식량생명공학,241,농업,24,농림어업,major_qnet_5387,농업,qnet_udept_oblig_list
5388,전기통신공학,201,전기,20,전기·전자,major_qnet_5388,전기,qnet_udept_oblig_list
5389,패션디자인및머천다이징,082,디자인,8,문화·예술·디자인·방송,major_qnet_5389,디자인,qnet_udept_oblig_list
5390,장신구·금속디자인학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5390,디자인,qnet_udept_oblig_list
5391,화공장치설계학,181,화공,18,화학,major_qnet_5391,화공,qnet_udept_oblig_list
5392,한방식품약리학,181,화공,18,화학,major_qnet_5392,화공,qnet_udept_oblig_list
5393,유리세라믹디자인(학과· 과· 전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_5393,디자인,qnet_udept_oblig_list
5394,유아교구디자인((학)과·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_5394,디자인,qnet_udept_oblig_list
5395,철도통신((학)과·전공),202,전자,20,전기·전자,major_qnet_5395,전자,qnet_udept_oblig_list
5396,녹색산업설비((학)과·전공),162,기계장비설비·설치,16,기계,major_qnet_5396,기계,qnet_udept_oblig_list
5397,기계조선설계((학)과·전공),164,조선,16,기계,major_qnet_5397,기타,qnet_udept_oblig_list
5398,철도경영학,024,생산관리,2,경영·회계·사무,major_qnet_5398,생산관리,qnet_udept_oblig_list
5399,생태도시계획학,144,도시·교통,14,건설,major_qnet_5399,기타,qnet_udept_oblig_list
5400,환경디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5400,디자인,qnet_udept_oblig_list
5401,건설환경디자인학,142,토목,14,건설,major_qnet_5401,토목,qnet_udept_oblig_list
5402,승강기시스템관리학,162,기계장비설비·설치,16,기계,major_qnet_5402,기계,qnet_udept_oblig_list
5403,함정기관학,161,기계제작,16,기계,major_qnet_5403,기계,qnet_udept_oblig_list
5404,나노융합공학,162,기계장비설비·설치,16,기계,major_qnet_5404,기계,qnet_udept_oblig_list
5405,나노메카트로닉스공학,162,기계장비설비·설치,16,기계,major_qnet_5405,기계,qnet_udept_oblig_list
5406,광고미디어디자인학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5406,디자인,qnet_udept_oblig_list
5407,색채디자인((학)과·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_5407,디자인,qnet_udept_oblig_list
5408,플로랄디자인((학)과·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_5408,디자인,qnet_udept_oblig_list
5409,소방안전구급((학)과·전공),251,안전관리,25,안전관리,major_qnet_5409,기타,qnet_udept_oblig_list
5410,조선해양설비((학)과·전공),164,조선,16,기계,major_qnet_5410,기타,qnet_udept_oblig_list
5411,조선선체의장((학)과·전공),164,조선,16,기계,major_qnet_5411,기타,qnet_udept_oblig_list
5412,조선전기제어((학)과·전공),164,조선,16,기계,major_qnet_5412,기타,qnet_udept_oblig_list
5413,디지털디스플레이전자((학)과·전공),202,전자,20,전기·전자,major_qnet_5413,전자,qnet_udept_oblig_list
5414,해양산업잠수((학)과·전공),142,토목,14,건설,major_qnet_5414,토목,qnet_udept_oblig_list
5415,소방방재정보((학)과·전공),251,안전관리,25,안전관리,major_qnet_5415,기타,qnet_udept_oblig_list
5416,소방방재행정((학)과·전공),251,안전관리,25,안전관리,major_qnet_5416,기타,qnet_udept_oblig_list
5417,철도행정토목((학)과·전공),142,토목,14,건설,major_qnet_5417,토목,qnet_udept_oblig_list
5418,전문기계자동차공학((학)과·전공),166,자동차,16,기계,major_qnet_5418,자동차,qnet_udept_oblig_list
5419,인테리어패션디자인((학)과·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_5419,디자인,qnet_udept_oblig_list
5420,제철산업플랜트((학)과·전공),171,금속·재료,17,재료,major_qnet_5420,기타,qnet_udept_oblig_list
5421,e-비지니스IT((학)과·전공),024,생산관리,2,경영·회계·사무,major_qnet_5421,생산관리,qnet_udept_oblig_list
5422,해양바이오신소재((학)과·전공),181,화공,18,화학,major_qnet_5422,화공,qnet_udept_oblig_list
5423,재난관리공학,182,위험물,18,화학,major_qnet_5423,위험물,qnet_udept_oblig_list
5424,인테리어산업디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5424,디자인,qnet_udept_oblig_list
5425,미용예술학,061,보건·의료,6,보건·의료,major_qnet_5425,기타,qnet_udept_oblig_list
5426,한방제약과학,181,화공,18,화학,major_qnet_5426,화공,qnet_udept_oblig_list
5427,방송·영화그래픽,082,디자인,8,문화·예술·디자인·방송,major_qnet_5427,디자인,qnet_udept_oblig_list
5428,건설환경관리,142,토목,14,건설,major_qnet_5428,토목,qnet_udept_oblig_list
5429,선박해양·기계,162,기계장비설비·설치,16,기계,major_qnet_5429,기계,qnet_udept_oblig_list
5430,방재안전공학,251,안전관리,25,안전관리,major_qnet_5430,기타,qnet_udept_oblig_list
5431,게임모바일(공)학(과· 전공),211,정보기술,21,정보통신,major_qnet_5431,정보통신,qnet_udept_oblig_list
5432,멀티미디어네트워크,211,정보기술,21,정보통신,major_qnet_5432,정보통신,qnet_udept_oblig_list
5433,가스안전공학,182,위험물,18,화학,major_qnet_5433,위험물,qnet_udept_oblig_list
5434,웰빙자원학,182,위험물,18,화학,major_qnet_5434,위험물,qnet_udept_oblig_list
5435,조형학(과·부·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_5435,디자인,qnet_udept_oblig_list
5436,신발신소재및설계학(과·부·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_5436,디자인,qnet_udept_oblig_list
5437,신발디자인및마케팅학(과·부·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_5437,디자인,qnet_udept_oblig_list
5438,임산생명공학(과·부·전공),181,화공,18,화학,major_qnet_5438,화공,qnet_udept_oblig_list
5439,트리콜로지학(과·부·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_5439,디자인,qnet_udept_oblig_list
5440,크루즈해양·인테리어,141,건축,14,건설,major_qnet_5440,건축,qnet_udept_oblig_list
5441,응용통계학,024,생산관리,2,경영·회계·사무,major_qnet_5441,생산관리,qnet_udept_oblig_list
5442,컴퓨터·경영학,211,정보기술,21,정보통신,major_qnet_5442,정보통신,qnet_udept_oblig_list
5443,미래전략신소재공학,171,금속·재료,17,재료,major_qnet_5443,기타,qnet_udept_oblig_list
5444,멀티인터넷,211,정보기술,21,정보통신,major_qnet_5444,정보통신,qnet_udept_oblig_list
5445,외식농수산경영학,241,농업,24,농림어업,major_qnet_5445,농업,qnet_udept_oblig_list
5446,원예생명조경학,143,조경,14,건설,major_qnet_5446,조경,qnet_udept_oblig_list
5447,교통개발,144,도시·교통,14,건설,major_qnet_5447,기타,qnet_udept_oblig_list
5448,운영분석학,202,전자,20,전기·전자,major_qnet_5448,전자,qnet_udept_oblig_list
5449,정보운영분석학,202,전자,20,전기·전자,major_qnet_5449,전자,qnet_udept_oblig_list
5450,호텔푸드코디네이터,082,디자인,8,문화·예술·디자인·방송,major_qnet_5450,디자인,qnet_udept_oblig_list
5451,주얼리텍스타일디자인학,232,목재·가구·공예,23,인쇄·목재·가구·공예,major_qnet_5451,,qnet_udept_oblig_list
5452,생태환경보전학,261,환경,26,환경·에너지,major_qnet_5452,환경,qnet_udept_oblig_list
5453,에너지그리드학,201,전기,20,전기·전자,major_qnet_5453,전기,qnet_udept_oblig_list
5454,건축설비설계학,141,건축,14,건설,major_qnet_5454,건축,qnet_udept_oblig_list
5455,컴퓨터그래픽편집디자인학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5455,디자인,qnet_udept_oblig_list
5456,임산가공학,243,임업,24,농림어업,major_qnet_5456,기타,qnet_udept_oblig_list
5457,미디어콘텐츠,082,디자인,8,문화·예술·디자인·방송,major_qnet_5457,디자인,qnet_udept_oblig_list
5458,의료뷰티학,061,보건·의료,6,보건·의료,major_qnet_5458,기타,qnet_udept_oblig_list
5459,에너지과학,262,에너지·기상,26,환경·에너지,major_qnet_5459,에너지,qnet_udept_oblig_list
5460,글로벌미디어(과·학과·학부),082,디자인,8,문화·예술·디자인·방송,major_qnet_5460,디자인,qnet_udept_oblig_list
5461,생명화공,181,화공,18,화학,major_qnet_5461,화공,qnet_udept_oblig_list
5462,디지털패션,192,의복,19,섬유·의복,major_qnet_5462,의복,qnet_udept_oblig_list
5463,응용물리전자학,202,전자,20,전기·전자,major_qnet_5463,전자,qnet_udept_oblig_list
5464,로봇·메카트로닉스전공,161,기계제작,16,기계,major_qnet_5464,기계,qnet_udept_oblig_list
5465,산업인터랙션디자인학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5465,디자인,qnet_udept_oblig_list
5466,공예조형디자인학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5466,디자인,qnet_udept_oblig_list
5467,공연·영상무대디자인(과전·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_5467,디자인,qnet_udept_oblig_list
5468,무대의상,082,디자인,8,문화·예술·디자인·방송,major_qnet_5468,디자인,qnet_udept_oblig_list
5469,무대조명·음향,082,디자인,8,문화·예술·디자인·방송,major_qnet_5469,디자인,qnet_udept_oblig_list
5470,섬유산업학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5470,디자인,qnet_udept_oblig_list
5471,컴퓨터정보전학,211,정보기술,21,정보통신,major_qnet_5471,정보통신,qnet_udept_oblig_list
5472,신소재표면처리,171,금속·재료,17,재료,major_qnet_5472,기타,qnet_udept_oblig_list
5473,보건의료전자,202,전자,20,전기·전자,major_qnet_5473,전자,qnet_udept_oblig_list
5474,반도체CAD,202,전자,20,전기·전자,major_qnet_5474,전자,qnet_udept_oblig_list
5475,바이오식품분석,221,식품,22,식품·가공,major_qnet_5475,식품,qnet_udept_oblig_list
5476,전기기계공학과,162,기계장비설비·설치,16,기계,major_qnet_5476,기계,qnet_udept_oblig_list
5477,대가축학,242,축산,24,농림어업,major_qnet_5477,축산,qnet_udept_oblig_list
5478,원예디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5478,디자인,qnet_udept_oblig_list
5479,컴퓨터응용금속,171,금속·재료,17,재료,major_qnet_5479,기타,qnet_udept_oblig_list
5480,해군통신레이더,213,통신,21,정보통신,major_qnet_5480,통신,qnet_udept_oblig_list
5481,창의적드로잉,082,디자인,8,문화·예술·디자인·방송,major_qnet_5481,디자인,qnet_udept_oblig_list
5482,컴퓨터전기정보학,201,전기,20,전기·전자,major_qnet_5482,전기,qnet_udept_oblig_list
5483,의생명공학,061,보건·의료,6,보건·의료,major_qnet_5483,기타,qnet_udept_oblig_list
5484,공간정보시스템공학,142,토목,14,건설,major_qnet_5484,토목,qnet_udept_oblig_list
5485,패션비즈니스학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5485,디자인,qnet_udept_oblig_list
5486,철도전기·기관사,091,운전·운송,9,운전·운송,major_qnet_5486,기타,qnet_udept_oblig_list
5487,사이버보안학,211,정보기술,21,정보통신,major_qnet_5487,정보통신,qnet_udept_oblig_list
5488,식물·환경신소재공학,181,화공,18,화학,major_qnet_5488,화공,qnet_udept_oblig_list
5489,나노구조재료공학,171,금속·재료,17,재료,major_qnet_5489,기타,qnet_udept_oblig_list
5490,소재디자인공학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5490,디자인,qnet_udept_oblig_list
5491,에너지기능재료공학,171,금속·재료,17,재료,major_qnet_5491,기타,qnet_udept_oblig_list
5492,정보전자재료공학,171,금속·재료,17,재료,major_qnet_5492,기타,qnet_udept_oblig_list
5493,지능기계공학,171,금속·재료,17,재료,major_qnet_5493,기타,qnet_udept_oblig_list
5494,한약재약리학,181,화공,18,화학,major_qnet_5494,화공,qnet_udept_oblig_list
5495,철도차량정비,163,철도,16,기계,major_qnet_5495,철도,qnet_udept_oblig_list
5496,지반방재공학,142,토목,14,건설,major_qnet_5496,토목,qnet_udept_oblig_list
5497,광고PR,082,디자인,8,문화·예술·디자인·방송,major_qnet_5497,디자인,qnet_udept_oblig_list
5498,연예패션스타일리스트,082,디자인,8,문화·예술·디자인·방송,major_qnet_5498,디자인,qnet_udept_oblig_list
5499,CF,082,디자인,8,문화·예술·디자인·방송,major_qnet_5499,디자인,qnet_udept_oblig_list
5500,CF제작,082,디자인,8,문화·예술·디자인·방송,major_qnet_5500,디자인,qnet_udept_oblig_list
5501,보석감정&딜러·디자인,232,목재·가구·공예,23,인쇄·목재·가구·공예,major_qnet_5501,,qnet_udept_oblig_list
5502,보석감정딜러&디자인,232,목재·가구·공예,23,인쇄·목재·가구·공예,major_qnet_5502,,qnet_udept_oblig_list
5503,아동미술보육,082,디자인,8,문화·예술·디자인·방송,major_qnet_5503,디자인,qnet_udept_oblig_list
5504,신에너지·자원공학,142,토목,14,건설,major_qnet_5504,토목,qnet_udept_oblig_list
5505,시설물유지관리공학,142,토목,14,건설,major_qnet_5505,토목,qnet_udept_oblig_list
5506,발명특허학,201,전기,20,전기·전자,major_qnet_5506,전기,qnet_udept_oblig_list
5507,보건환경안전학,251,안전관리,25,안전관리,major_qnet_5507,기타,qnet_udept_oblig_list
5508,식품산업외식학,131,조리,13,음식서비스,major_qnet_5508,조리,qnet_udept_oblig_list
5509,의료전산학,211,정보기술,21,정보통신,major_qnet_5509,정보통신,qnet_udept_oblig_list
5510,의료IT마케팅학,211,정보기술,21,정보통신,major_qnet_5510,정보통신,qnet_udept_oblig_list
5511,한식조리학,131,조리,13,음식서비스,major_qnet_5511,조리,qnet_udept_oblig_list
5512,메이크업,082,디자인,8,문화·예술·디자인·방송,major_qnet_5512,디자인,qnet_udept_oblig_list
5513,토목안전환경공학,142,토목,14,건설,major_qnet_5513,토목,qnet_udept_oblig_list
5514,슈즈디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5514,디자인,qnet_udept_oblig_list
5515,신발·네일디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5515,디자인,qnet_udept_oblig_list
5516,그린산업기술,163,철도,16,기계,major_qnet_5516,철도,qnet_udept_oblig_list
5517,북디자인과어린이,082,디자인,8,문화·예술·디자인·방송,major_qnet_5517,디자인,qnet_udept_oblig_list
5518,비철금속(과·전공·공학과),171,금속·재료,17,재료,major_qnet_5518,기타,qnet_udept_oblig_list
5519,조리산업경영(과·학과·전공),131,조리,13,음식서비스,major_qnet_5519,조리,qnet_udept_oblig_list
5520,한옥문화산업(과·학과·전공),082,디자인,8,문화·예술·디자인·방송,major_qnet_5520,디자인,qnet_udept_oblig_list
5521,MSDE(프로그램·전공),161,기계제작,16,기계,major_qnet_5521,기계,qnet_udept_oblig_list
5522,도시시설관리공학,142,토목,14,건설,major_qnet_5522,토목,qnet_udept_oblig_list
5523,섬유의상코디,082,디자인,8,문화·예술·디자인·방송,major_qnet_5523,디자인,qnet_udept_oblig_list
5524,도자문화학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5524,디자인,qnet_udept_oblig_list
5525,도자문화디자인학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5525,디자인,qnet_udept_oblig_list
5526,생물·의생명과학,241,농업,24,농림어업,major_qnet_5526,농업,qnet_udept_oblig_list
5527,통신전송(과· 전공),213,통신,21,정보통신,major_qnet_5527,통신,qnet_udept_oblig_list
5528,자동차플랜트산업,161,기계제작,16,기계,major_qnet_5528,기계,qnet_udept_oblig_list
5529,원자력및에너지공학(부·과·전공),161,기계제작,16,기계,major_qnet_5529,기계,qnet_udept_oblig_list
5530,반도체디스플레이(학부·(학)과·전공),181,화공,18,화학,major_qnet_5530,화공,qnet_udept_oblig_list
5531,공정설계학,181,화공,18,화학,major_qnet_5531,화공,qnet_udept_oblig_list
5532,도시환경미술학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5532,디자인,qnet_udept_oblig_list
5533,디지털콘텐츠디자인,024,생산관리,2,경영·회계·사무,major_qnet_5533,생산관리,qnet_udept_oblig_list
5534,항공지리정보,142,토목,14,건설,major_qnet_5534,토목,qnet_udept_oblig_list
5535,항공전기전자,165,항공,16,기계,major_qnet_5535,항공,qnet_udept_oblig_list
5536,기술·가정전공,161,기계제작,16,기계,major_qnet_5536,기계,qnet_udept_oblig_list
5537,솔라반도체,202,전자,20,전기·전자,major_qnet_5537,전자,qnet_udept_oblig_list
5538,건설구조공학,142,토목,14,건설,major_qnet_5538,토목,qnet_udept_oblig_list
5539,그래픽일러스트레이션,082,디자인,8,문화·예술·디자인·방송,major_qnet_5539,디자인,qnet_udept_oblig_list
5540,비주얼매니지먼트,082,디자인,8,문화·예술·디자인·방송,major_qnet_5540,디자인,qnet_udept_oblig_list
5541,비주얼아이덴티티디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5541,디자인,qnet_udept_oblig_list
5542,인터렉션&모션그래픽스,082,디자인,8,문화·예술·디자인·방송,major_qnet_5542,디자인,qnet_udept_oblig_list
5543,인포메이션기반의디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5543,디자인,qnet_udept_oblig_list
5544,전자책디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5544,디자인,qnet_udept_oblig_list
5545,정보지식디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5545,디자인,qnet_udept_oblig_list
5546,한글타이포그래피,082,디자인,8,문화·예술·디자인·방송,major_qnet_5546,디자인,qnet_udept_oblig_list
5547,감성경험디자인제품,082,디자인,8,문화·예술·디자인·방송,major_qnet_5547,디자인,qnet_udept_oblig_list
5548,리빙디자인제품,082,디자인,8,문화·예술·디자인·방송,major_qnet_5548,디자인,qnet_udept_oblig_list
5549,아트퍼니처디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5549,디자인,qnet_udept_oblig_list
5550,어린이디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5550,디자인,qnet_udept_oblig_list
5551,지속가능한제품디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5551,디자인,qnet_udept_oblig_list
5552,패션과디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5552,디자인,qnet_udept_oblig_list
5553,푸드디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5553,디자인,qnet_udept_oblig_list
5554,미래형게임,082,디자인,8,문화·예술·디자인·방송,major_qnet_5554,디자인,qnet_udept_oblig_list
5555,웹콘텐츠디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5555,디자인,qnet_udept_oblig_list
5556,애니메이션미디어와테크닉,082,디자인,8,문화·예술·디자인·방송,major_qnet_5556,디자인,qnet_udept_oblig_list
5557,크리에이티브U,082,디자인,8,문화·예술·디자인·방송,major_qnet_5557,디자인,qnet_udept_oblig_list
5558,주거·가족복지,082,디자인,8,문화·예술·디자인·방송,major_qnet_5558,디자인,qnet_udept_oblig_list
5559,건설정보부사관,142,토목,14,건설,major_qnet_5559,토목,qnet_udept_oblig_list
5560,동물생명시스템공학,242,축산,24,농림어업,major_qnet_5560,축산,qnet_udept_oblig_list
5561,동물식품응용과학,221,식품,22,식품·가공,major_qnet_5561,식품,qnet_udept_oblig_list
5562,철도전기신호학,201,전기,20,전기·전자,major_qnet_5562,전기,qnet_udept_oblig_list
5563,광고·인테리어디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5563,디자인,qnet_udept_oblig_list
5564,건설시스템디자인공학,142,토목,14,건설,major_qnet_5564,토목,qnet_udept_oblig_list
5565,SG전기전자제어,201,전기,20,전기·전자,major_qnet_5565,전기,qnet_udept_oblig_list
5566,교통융합,144,도시·교통,14,건설,major_qnet_5566,기타,qnet_udept_oblig_list
5567,환경에너지시스템공학,261,환경,26,환경·에너지,major_qnet_5567,환경,qnet_udept_oblig_list
5568,철도전기시스템학,091,운전·운송,9,운전·운송,major_qnet_5568,기타,qnet_udept_oblig_list
5569,로봇자동화,161,기계제작,16,기계,major_qnet_5569,기계,qnet_udept_oblig_list
5570,산림자원조성학,243,임업,24,농림어업,major_qnet_5570,기타,qnet_udept_oblig_list
5571,한방재료가공학,181,화공,18,화학,major_qnet_5571,화공,qnet_udept_oblig_list
5572,나노전자기계공학,161,기계제작,16,기계,major_qnet_5572,기계,qnet_udept_oblig_list
5573,응용화학생명공학,181,화공,18,화학,major_qnet_5573,화공,qnet_udept_oblig_list
5574,토이캐릭터디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5574,디자인,qnet_udept_oblig_list
5575,전자디지털음악학,083,방송,8,문화·예술·디자인·방송,major_qnet_5575,방송,qnet_udept_oblig_list
5576,미용패션학부,082,디자인,8,문화·예술·디자인·방송,major_qnet_5576,디자인,qnet_udept_oblig_list
5577,화학·나노과학,181,화공,18,화학,major_qnet_5577,화공,qnet_udept_oblig_list
5578,기계로봇에너지공학,161,기계제작,16,기계,major_qnet_5578,기계,qnet_udept_oblig_list
5579,한방자원개발학,241,농업,24,농림어업,major_qnet_5579,농업,qnet_udept_oblig_list
5580,한방식품공학,181,화공,18,화학,major_qnet_5580,화공,qnet_udept_oblig_list
5581,선박기술계열,201,전기,20,전기·전자,major_qnet_5581,전기,qnet_udept_oblig_list
5582,기계설계·시스템공학,161,기계제작,16,기계,major_qnet_5582,기계,qnet_udept_oblig_list
5583,생산기계설계공학,161,기계제작,16,기계,major_qnet_5583,기계,qnet_udept_oblig_list
5584,소방과학,251,안전관리,25,안전관리,major_qnet_5584,기타,qnet_udept_oblig_list
5585,화재안전전공,251,안전관리,25,안전관리,major_qnet_5585,기타,qnet_udept_oblig_list
5586,국방화학,181,화공,18,화학,major_qnet_5586,화공,qnet_udept_oblig_list
5587,병원전산관리,061,보건·의료,6,보건·의료,major_qnet_5587,기타,qnet_udept_oblig_list
5588,서비스생산물류전공·학과,024,생산관리,2,경영·회계·사무,major_qnet_5588,생산관리,qnet_udept_oblig_list
5589,미용계열,082,디자인,8,문화·예술·디자인·방송,major_qnet_5589,디자인,qnet_udept_oblig_list
5590,바이오소재과학,181,화공,18,화학,major_qnet_5590,화공,qnet_udept_oblig_list
5591,화학부사관과,181,화공,18,화학,major_qnet_5591,화공,qnet_udept_oblig_list
5592,CAM전공,161,기계제작,16,기계,major_qnet_5592,기계,qnet_udept_oblig_list
5593,화장품보건계열,082,디자인,8,문화·예술·디자인·방송,major_qnet_5593,디자인,qnet_udept_oblig_list
5594,공업재료공학과,181,화공,18,화학,major_qnet_5594,화공,qnet_udept_oblig_list
5595,바이오환경에너지학,261,환경,26,환경·에너지,major_qnet_5595,환경,qnet_udept_oblig_list
5596,디자인경영학,082,디자인,8,문화·예술·디자인·방송,major_qnet_5596,디자인,qnet_udept_oblig_list
5597,제약산업공학,181,화공,18,화학,major_qnet_5597,화공,qnet_udept_oblig_list
5598,환경경영학,261,환경,26,환경·에너지,major_qnet_5598,환경,qnet_udept_oblig_list
5599,바이오·의생명공학,181,화공,18,화학,major_qnet_5599,화공,qnet_udept_oblig_list
5600,광공학,202,전자,20,전기·전자,major_qnet_5600,전자,qnet_udept_oblig_list
5601,전자IT미디어공학,202,전자,20,전기·전자,major_qnet_5601,전자,qnet_udept_oblig_list
5602,한방화장품과학,024,생산관리,2,경영·회계·사무,major_qnet_5602,생산관리,qnet_udept_oblig_list
5603,외식호텔조리,131,조리,13,음식서비스,major_qnet_5603,조리,qnet_udept_oblig_list
5604,외식·항공케이터링,131,조리,13,음식서비스,major_qnet_5604,조리,qnet_udept_oblig_list
5605,해양전기,201,전기,20,전기·전자,major_qnet_5605,전기,qnet_udept_oblig_list
5606,영상전자,202,전자,20,전기·전자,major_qnet_5606,전자,qnet_udept_oblig_list
5607,비즈니스통계학,024,생산관리,2,경영·회계·사무,major_qnet_5607,생산관리,qnet_udept_oblig_list
5608,규산염과,181,화공,18,화학,major_qnet_5608,화공,qnet_udept_oblig_list
5609,수산양식학,244,어업,24,농림어업,major_qnet_5609,기타,qnet_udept_oblig_list
5610,디지털전기전자,202,전자,20,전기·전자,major_qnet_5610,전자,qnet_udept_oblig_list
5611,바이오자원환경학,261,환경,26,환경·에너지,major_qnet_5611,환경,qnet_udept_oblig_list
5612,분장예술,082,디자인,8,문화·예술·디자인·방송,major_qnet_5612,디자인,qnet_udept_oblig_list
5613,나노재료공학,171,금속·재료,17,재료,major_qnet_5613,기타,qnet_udept_oblig_list
5614,시각·귀금속디자인,082,디자인,8,문화·예술·디자인·방송,major_qnet_5614,디자인,qnet_udept_oblig_list
