대직무코드,대직무분류,중직무코드,중직무분류,소직무코드,소직무분류,학과,직업,직무코드,자격증명,자격증ID,ncsID
19,전기.전자,3,전자기기개발,16,자율주행개발,"기계공학, 금속공학, 자동차공학, 전기공학, 전자공학, 제어계측공학, 재료공학, 전산학·컴퓨터공학, 응용소프트웨어공학, 정보·통신공학, 산업공학, 기전공학, 산업디자인","자동차 조립원,자동차 부분품 조립원,전기공학 기술자 및 연구원,전자공학 기술자 및 연구원,전기.전자 및 기계공학 시험원,통신공학 기술자 및 연구원,네트워크 시스템 개발자,컴퓨터 보안 전문가,시스템 소프트웨어 개발자, 응용  소프트웨어 개발자, 정보 시스템 운영자,제품 디자이너",19316,표면처리기능장,T125,3152
19,전기.전자,3,전자기기개발,16,자율주행개발,"기계공학, 금속공학, 자동차공학, 전기공학, 전자공학, 제어계측공학, 재료공학, 전산학·컴퓨터공학, 응용소프트웨어공학, 정보·통신공학, 산업공학, 기전공학, 산업디자인","자동차 조립원,자동차 부분품 조립원,전기공학 기술자 및 연구원,전자공학 기술자 및 연구원,전기.전자 및 기계공학 시험원,통신공학 기술자 및 연구원,네트워크 시스템 개발자,컴퓨터 보안 전문가,시스템 소프트웨어 개발자, 응용  소프트웨어 개발자, 정보 시스템 운영자,제품 디자이너",19316,용접기능장,T530,3153
19,전기.전자,3,전자기기개발,16,자율주행개발,"기계공학, 금속공학, 자동차공학, 전기공학, 전자공학, 제어계측공학, 재료공학, 전산학·컴퓨터공학, 응용소프트웨어공학, 정보·통신공학, 산업공학, 기전공학, 산업디자인","자동차 조립원,자동차 부분품 조립원,전기공학 기술자 및 연구원,전자공학 기술자 및 연구원,전기.전자 및 기계공학 시험원,통신공학 기술자 및 연구원,네트워크 시스템 개발자,컴퓨터 보안 전문가,시스템 소프트웨어 개발자, 응용  소프트웨어 개발자, 정보 시스템 운영자,제품 디자이너",19316,자동차정비기능장,T586,3154
19,전기.전자,3,전자기기개발,16,자율주행개발,"기계공학, 금속공학, 자동차공학, 전기공학, 전자공학, 제어계측공학, 재료공학, 전산학·컴퓨터공학, 응용소프트웨어공학, 정보·통신공학, 산업공학, 기전공학, 산업디자인","자동차 조립원,자동차 부분품 조립원,전기공학 기술자 및 연구원,전자공학 기술자 및 연구원,전기.전자 및 기계공학 시험원,통신공학 기술자 및 연구원,네트워크 시스템 개발자,컴퓨터 보안 전문가,시스템 소프트웨어 개발자, 응용  소프트웨어 개발자, 정보 시스템 운영자,제품 디자이너",19316,전기기능장,T606,3155
19,전기.전자,3,전자기기개발,16,자율주행개발,"기계공학, 금속공학, 자동차공학, 전기공학, 전자공학, 제어계측공학, 재료공학, 전산학·컴퓨터���학, 응��소프트웨어공학, 정보·통신공학, 산업공학, 기전공학, 산업디자인","자동차 조립원,자동차 부분품 조립원,전기공학 기술자 및 연구원,전자공학 기술자 및 연구원,전기.전자 및 기계공학 시험원,통신공학 기술자 및 연구원,네트워크 시스템 개발자,컴퓨터 보안 전문가,시스템 소프트웨어 개발자, 응용  소프트웨어 개발자, 정보 시스템 운영자,제품 디자이너",19316,전자기기기능장,,3156
19,전기.전자,3,전자기기개발,16,자율주행개발,"기계공학, 금속공학, 자동차공학, 전기공학, 전자공학, 제어계측공학, 재료공학, 전산학·컴퓨터공학, 응용소프트웨어공학, 정보·통신공학, 산업공학, 기전공학, 산업디자인","자동차 조립원,자동차 부분품 조립원,전기공학 기술자 및 연구원,전자공학 기술자 및 연구원,전기.전자 및 기계공학 시험원,통신공학 기술자 및 연구원,네트워크 시스템 개발자,컴퓨터 보안 전문가,시스템 소프트웨어 개발자, 응용  소프트웨어 개발자, 정보 시스템 운영자,제품 디자이너",19316,판금제관기능장,T111,3157
19,전기.전자,3,전자기기개발,16,자율주행개발,"기계공학, 금속공학, 자동차공학, 전기공학, 전자공학, 제어계측공학, 재료공학, 전산학·컴퓨터공학, 응용소프트웨어공학, 정보·통신공학, 산업공학, 기전공학, 산업디자인","자동차 조립원,자동차 부분품 조립원,전기공학 기술자 및 연구원,전자공학 기술자 및 연구원,전기.전자 및 기계공학 시험원,통신공학 기술자 및 연구원,네트워크 시스템 개발자,컴퓨터 보안 전문가,시스템 소프트웨어 개발자, 응용  소프트웨어 개발자, 정보 시스템 운영자,제품 디자이너",19316,금형기술사,T283,3158
19,전기.전자,3,전자기기개발,16,자율주행개발,"기계공학, 금속공학, 자동차공학, 전기공학, 전자공학, 제어계측공학, 재료공학, 전산학·컴퓨터공학, 응용소프트웨어공학, 정보·통신공학, 산업공학, 기전공학, 산업디자인","자동차 조립원,자동차 부분품 조립원,전기공학 기술자 및 연구원,전자공학 기술자 및 연구원,전기.전자 및 기계공학 시험원,통신공학 기술자 및 연구원,네트워크 시스템 개발자,컴퓨터 보안 전문가,시스템 소프트웨어 개발자, 응용  소프트웨어 개발자, 정보 시스템 운영자,제품 디자이너",19316,건설기계기술사,T200,3159
19,전기.전자,3,전자기기개발,16,자율주행개발,"기계공학, 금속공학, 자동차공학, 전기공학, 전자공학, 제어계측공학, 재료공학, 전산학·컴퓨터공학, 응용소프트웨어공학, 정보·통신공학, 산업공학, 기전공학, 산업디자인","자동차 조립원,자동차 부분품 조립원,전기공학 기술자 및 연구원,전자공학 기술자 및 연구원,전기.전자 및 기계공학 시험원,통신공학 기술자 및 연구원,네트워크 시스템 개발자,컴퓨터 보안 전문가,시스템 소프트웨어 개발자, 응용  소프트웨어 개발자, 정보 시스템 운영자,제품 디자이너",19316,표면처리기술사,T126,3160
19,전기.전자,3,전자기기개발,16,자율주행개발,"기계공학, 금속공학, 자동차공학, 전기공학, 전자공학, 제어계측공학, 재료공학, 전산학·컴퓨터공학, 응용소프트웨어공학, 정보·통신공학, 산업공학, 기전공학, 산업디자인","자동차 조립원,자동차 부분품 조립원,전기공학 기술자 및 연구원,전자공학 기술자 및 연구원,전기.전자 및 기계공학 시험원,통신공학 기술자 및 연구원,네트워크 시스템 개발자,컴퓨터 보안 전문가,시스템 소프트웨어 개발자, 응용  소프트웨어 개발자, 정보 시스템 운영자,제품 디자이너",19316,용접기술사,T532,3161
19,전기.전자,3,전자기기개발,16,자율주행개발,"기계공학, 금속공학, 자동차공학, 전기공학, 전자공학, 제어계측공학, 재료공학, 전산학·컴퓨터공학, 응용소프트웨어공학, 정보·통신공학, 산업공학, 기전공학, 산업디자인","자동차 조립원,자동차 부분품 조립원,전기공학 기술자 및 연구원,전자공학 기술자 및 연구원,전기.전자 및 기계공학 시험원,통신공학 기술자 및 연구원,네트워크 시스템 개발자,컴퓨터 보안 전문가,시스템 소프트웨어 개발자, 응용  소프트웨어 개발자, 정보 시스템 운영자,제품 디자이너",19316,차량기술사,T037,3162
19,전기.전자,3,전자기기개발,16,자율주행개발,"기계공학, 금속공학, 자동차공학, 전기공학, 전자공학, 제어계측공학, 재료공학, 전산학·컴퓨터공학, 응용소프트웨어공학, 정보·통신공학, 산업공학, 기전공학, 산업디자인","자동차 조립원,자동차 부분품 조립원,전기공학 기술자 및 연구원,전자공학 기술자 및 연구원,전기.전자 및 기계공학 시험원,통신공학 기술자 및 연구원,네트워크 시스템 개발자,컴퓨터 보안 전문가,시스템 소프트웨어 개발자, 응용  소프트웨어 개발자, 정보 시스템 운영자,제품 디자이너",19316,전기응용기술사,T611,3163
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전기응용기술사,T611,3164
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,산업계측제어기술사,T409,3165
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전자응용기술사,T639,3166
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,정보관리기술사,T647,3167
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,컴퓨터시스템응용기술사,T084,3168
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,제품디자인기술사,T002,3169
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전기기능장,T606,3170
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전자기기기능장,,3171
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전기공사기사,T602,3172
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전기기사,T607,3173
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,광학기사,T253,3174
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,임베디드기사,T572,3175
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전자계산기기사,T625,3176
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전자기사,T632,3177
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전자계산기조직응용기사,T628,3178
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,정보처리기사,T651,3179
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,시각디자인기사,T468,3180
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,제품디자인기사,T001,3181
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,컬러리스트기사,T079,3182
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전기공사산업기사,T603,3183
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전기산업기사,T609,3184
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,광학기기산업기사,T250,3185
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전자계산기제어산업기사,T627,3186
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전자산업기사,T635,3187
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,사무자동화산업기사,T394,3188
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,정보처리산업기사,T652,3189
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,웹디자인기능사,,3190
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,제품응용모델링기능사,T004,3191
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,컴퓨터그래픽기능사,T082,3192
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전기기능사,T605,3193
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전자계산기기능사,T624,3194
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,전자기기기능사,,3195
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,정보기기운용기능사,T648,3196
19,전기.전자,3,전자기기개발,17,원격시스템개발,"전기공학, 전자공학, 기계공학, 제어계측공학, 광학공학, 전산학.컴퓨터공학, 응용소프트웨어공학, 정보.통신공학, 기전공학, 응용공학","전기공학 기술자,전자공학 기술자,통신공학 기술자,네트워크시스템개발자,컴퓨터보안전문가,시스템소프트웨어개발자,응용소프트웨어 개발자,정보시스템운영자",19317,정보처리기능사,T650,3197
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,정보관리기술사,T647,3198
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,컴퓨터시스템응용기술사,T084,3199
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,전자계산기조직응용기사,T628,3200
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,전자계산기기사,T625,3201
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,정보처리기사,T651,3202
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,빅데이터분석기사,T393,3203
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,정보보안기사,T649,3204
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,정보처리산업기사,T652,3205
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,정보보안산업기사,T643,3206
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,전자계산기기능사,T624,3207
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,정보처리기능사,T650,3208
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,전자상거래운용사,T638,3209
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,전자상거래관리사1급,T636,3210
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,전자상거래관리사2급,T637,3211
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,컨벤션기획사,T075,3212
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,가맹거래사,S003,3213
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,경영지도사,S023,3214
20,정보통신,1,정보기술,1,정보기술전략.계획,"응용공학,정보.통신공학,정보.통신","경영.진단전문가,정보통신컨설턴트 및 감리원,컴퓨터시스템 설계 및 분석가,상품 기획자,시스템 소프트웨어 개발자,응용 소프트웨어 개발자,데이터베이스개발자,빅데이터 분석가,정보보안 전문가",2011,기술지도사,S088,3215
