relation_id,major_id,domain_sub_label_id,domain_label_candidate,is_active
m2d_02879,major_qnet_5210,domain_0033,디자인,True
m2d_02880,major_qnet_5211,domain_0033,디자인,True
m2d_02881,major_qnet_5212,domain_0033,디자인,True
m2d_02882,major_qnet_5214,domain_0006,생산관리,True
m2d_02883,major_qnet_5215,domain_0006,생산관리,True
m2d_02884,major_qnet_5216,domain_0006,생산관리,True
m2d_02885,major_qnet_5218,domain_0033,디자인,True
m2d_02886,major_qnet_5219,domain_0006,기계,True
m2d_02887,major_qnet_5220,domain_0006,기계,True
m2d_02888,major_qnet_5221,domain_0010,건축,True
m2d_02889,major_qnet_5222,domain_0004,정보통신,True
m2d_02890,major_qnet_5223,domain_0030,식품,True
m2d_02891,major_qnet_5225,domain_0033,디자인,True
m2d_02892,major_qnet_5226,domain_0033,디자인,True
m2d_02893,major_qnet_5227,domain_0033,디자인,True
m2d_02894,major_qnet_5228,domain_0006,기계,True
m2d_02895,major_qnet_5229,domain_0011,토목,True
m2d_02896,major_qnet_5230,domain_0033,디자인,True
m2d_02897,major_qnet_5231,domain_0033,디자인,True
m2d_02898,major_qnet_5232,domain_0033,디자인,True
m2d_02899,major_qnet_5233,domain_0008,화공,True
m2d_02900,major_qnet_5234,domain_0005,전기,True
m2d_02901,major_qnet_5235,domain_0030,식품,True
m2d_02902,major_qnet_5236,domain_0033,디자인,True
m2d_02903,major_qnet_5237,domain_0012,환경,True
m2d_02904,major_qnet_5238,domain_0033,디자인,True
m2d_02905,major_qnet_5239,domain_0008,화공,True
m2d_02906,major_qnet_5240,domain_0008,화공,True
m2d_02907,major_qnet_5241,domain_0033,디자인,True
m2d_02908,major_qnet_5242,domain_0033,디자인,True
m2d_02909,major_qnet_5243,domain_0005,전기,True
m2d_02910,major_qnet_5246,domain_0030,조리,True
m2d_02911,major_qnet_5247,domain_0030,조리,True
m2d_02912,major_qnet_5248,domain_0030,조리,True
m2d_02913,major_qnet_5249,domain_0030,조리,True
m2d_02914,major_qnet_5250,domain_0030,조리,True
m2d_02915,major_qnet_5252,domain_0005,전기,True
m2d_02916,major_qnet_5253,domain_0033,디자인,True
m2d_02917,major_qnet_5254,domain_0004,정보통신,True
m2d_02918,major_qnet_5256,domain_0006,기계,True
m2d_02919,major_qnet_5257,domain_0006,기계,True
m2d_02920,major_qnet_5258,domain_0006,기계,True
m2d_02921,major_qnet_5260,domain_0033,디자인,True
m2d_02922,major_qnet_5261,domain_0006,기계,True
m2d_02923,major_qnet_5262,domain_0006,기계,True
m2d_02924,major_qnet_5266,domain_0033,디자인,True
m2d_02925,major_qnet_5267,domain_0011,토목,True
m2d_02926,major_qnet_5268,domain_0011,토목,True
m2d_02927,major_qnet_5269,domain_0038,농업,True
m2d_02928,major_qnet_5270,domain_0005,전자,True
m2d_02929,major_qnet_5271,domain_0033,디자인,True
m2d_02930,major_qnet_5272,domain_0033,디자인,True
m2d_02931,major_qnet_5273,domain_0004,정보통신,True
m2d_02932,major_qnet_5274,domain_0010,건축,True
m2d_02933,major_qnet_5275,domain_0033,디자인,True
m2d_02934,major_qnet_5277,domain_0013,자동차,True
m2d_02935,major_qnet_5279,domain_0004,정보통신,True
m2d_02936,major_qnet_5280,domain_0004,통신,True
m2d_02937,major_qnet_5281,domain_0011,토목,True
m2d_02938,major_qnet_5282,domain_0033,디자인,True
m2d_02939,major_qnet_5283,domain_0013,자동차,True
m2d_02940,major_qnet_5284,domain_0013,자동차,True
m2d_02941,major_qnet_5286,domain_0010,건축,True
m2d_02942,major_qnet_5288,domain_0019,서비스,True
m2d_02943,major_qnet_5290,domain_0005,전자,True
m2d_02944,major_qnet_5291,domain_0004,통신,True
m2d_02945,major_qnet_5292,domain_0005,전기,True
m2d_02946,major_qnet_5294,domain_0006,기계,True
m2d_02947,major_qnet_5295,domain_0030,식품,True
m2d_02948,major_qnet_5297,domain_0006,기계,True
m2d_02949,major_qnet_5298,domain_0006,생산관리,True
m2d_02950,major_qnet_5299,domain_0011,토목,True
m2d_02951,major_qnet_5300,domain_0033,디자인,True
m2d_02952,major_qnet_5301,domain_0008,화공,True
m2d_02953,major_qnet_5302,domain_0033,디자인,True
m2d_02954,major_qnet_5303,domain_0005,전자,True
m2d_02955,major_qnet_5305,domain_0006,생산관리,True
m2d_02956,major_qnet_5306,domain_0004,정보통신,True
m2d_02957,major_qnet_5307,domain_0033,디자인,True
m2d_02958,major_qnet_5309,domain_0006,생산관리,True
m2d_02959,major_qnet_5311,domain_0011,토목,True
m2d_02960,major_qnet_5312,domain_0011,토목,True
m2d_02961,major_qnet_5313,domain_0033,디자인,True
m2d_02962,major_qnet_5314,domain_0004,정보통신,True
m2d_02963,major_qnet_5315,domain_0008,화공,True
m2d_02964,major_qnet_5316,domain_0038,축산,True
m2d_02965,major_qnet_5317,domain_0010,건축,True
m2d_02966,major_qnet_5318,domain_0006,기계,True
m2d_02967,major_qnet_5319,domain_0005,전자,True
m2d_02968,major_qnet_5321,domain_0006,생산관리,True
m2d_02969,major_qnet_5322,domain_0011,토목,True
m2d_02970,major_qnet_5323,domain_0011,토목,True
m2d_02971,major_qnet_5324,domain_0011,토목,True
m2d_02972,major_qnet_5326,domain_0011,조경,True
m2d_02973,major_qnet_5327,domain_0006,기계,True
m2d_02974,major_qnet_5328,domain_0033,디자인,True
m2d_02975,major_qnet_5329,domain_0032,의복,True
m2d_02976,major_qnet_5330,domain_0033,디자인,True
m2d_02977,major_qnet_5331,domain_0033,디자인,True
m2d_02978,major_qnet_5332,domain_0004,정보통신,True
m2d_02979,major_qnet_5333,domain_0004,정보통신,True
m2d_02980,major_qnet_5334,domain_0013,자동차,True
m2d_02981,major_qnet_5335,domain_0006,기계,True
m2d_02982,major_qnet_5336,domain_0006,기계,True
m2d_02983,major_qnet_5337,domain_0006,기계,True
m2d_02984,major_qnet_5338,domain_0006,기계,True
m2d_02985,major_qnet_5339,domain_0006,기계,True
m2d_02986,major_qnet_5340,domain_0006,기계,True
m2d_02987,major_qnet_5344,domain_0033,디자인,True
m2d_02988,major_qnet_5348,domain_0006,기계,True
m2d_02989,major_qnet_5349,domain_0008,화공,True
m2d_02990,major_qnet_5350,domain_0006,기계,True
m2d_02991,major_qnet_5353,domain_0033,디자인,True
m2d_02992,major_qnet_5356,domain_0033,디자인,True
m2d_02993,major_qnet_5357,domain_0033,디자인,True
m2d_02994,major_qnet_5358,domain_0008,화공,True
m2d_02995,major_qnet_5359,domain_0033,디자인,True
m2d_02996,major_qnet_5360,domain_0033,디자인,True
m2d_02997,major_qnet_5363,domain_0008,화공,True
m2d_02998,major_qnet_5364,domain_0030,식품,True
m2d_02999,major_qnet_5365,domain_0012,환경,True
m2d_03000,major_qnet_5366,domain_0006,생산관리,True
m2d_03001,major_qnet_5367,domain_0030,조리,True
m2d_03002,major_qnet_5368,domain_0011,조경,True
m2d_03003,major_qnet_5371,domain_0033,디자인,True
m2d_03004,major_qnet_5372,domain_0033,디자인,True
m2d_03005,major_qnet_5373,domain_0004,정보통신,True
m2d_03006,major_qnet_5375,domain_0005,전기,True
m2d_03007,major_qnet_5376,domain_0005,전기,True
m2d_03008,major_qnet_5377,domain_0042,항공,True
m2d_03009,major_qnet_5378,domain_0038,농업,True
m2d_03010,major_qnet_5379,domain_0033,디자인,True
m2d_03011,major_qnet_5380,domain_0008,화공,True
m2d_03012,major_qnet_5381,domain_0033,디자인,True
m2d_03013,major_qnet_5382,domain_0010,건축,True
m2d_03014,major_qnet_5384,domain_0008,화공,True
m2d_03015,major_qnet_5385,domain_0004,정보통신,True
m2d_03016,major_qnet_5386,domain_0004,정보통신,True
m2d_03017,major_qnet_5387,domain_0038,농업,True
m2d_03018,major_qnet_5388,domain_0005,전기,True
m2d_03019,major_qnet_5389,domain_0033,디자인,True
m2d_03020,major_qnet_5391,domain_0008,화공,True
m2d_03021,major_qnet_5392,domain_0008,화공,True
m2d_03022,major_qnet_5398,domain_0006,생산관리,True
m2d_03023,major_qnet_5400,domain_0033,디자인,True
m2d_03024,major_qnet_5401,domain_0011,토목,True
m2d_03025,major_qnet_5402,domain_0006,기계,True
m2d_03026,major_qnet_5403,domain_0006,기계,True
m2d_03027,major_qnet_5404,domain_0006,기계,True
m2d_03028,major_qnet_5405,domain_0006,기계,True
m2d_03029,major_qnet_5406,domain_0033,디자인,True
m2d_03030,major_qnet_5423,domain_0008,위험물,True
m2d_03031,major_qnet_5424,domain_0033,디자인,True
m2d_03032,major_qnet_5426,domain_0008,화공,True
m2d_03033,major_qnet_5427,domain_0033,디자인,True
m2d_03034,major_qnet_5428,domain_0011,토목,True
m2d_03035,major_qnet_5429,domain_0006,기계,True
m2d_03036,major_qnet_5432,domain_0004,정보통신,True
m2d_03037,major_qnet_5433,domain_0008,위험물,True
m2d_03038,major_qnet_5434,domain_0008,위험물,True
m2d_03039,major_qnet_5441,domain_0006,생산관리,True
m2d_03040,major_qnet_5444,domain_0004,정보통신,True
m2d_03041,major_qnet_5445,domain_0038,농업,True
m2d_03042,major_qnet_5446,domain_0011,조경,True
m2d_03043,major_qnet_5448,domain_0005,전자,True
m2d_03044,major_qnet_5449,domain_0005,전자,True
m2d_03045,major_qnet_5450,domain_0033,디자인,True
m2d_03046,major_qnet_5452,domain_0012,환경,True
m2d_03047,major_qnet_5453,domain_0005,전기,True
m2d_03048,major_qnet_5454,domain_0010,건축,True
m2d_03049,major_qnet_5455,domain_0033,디자인,True
m2d_03050,major_qnet_5457,domain_0033,디자인,True
m2d_03051,major_qnet_5459,domain_0009,에너지,True
m2d_03052,major_qnet_5461,domain_0008,화공,True
m2d_03053,major_qnet_5462,domain_0032,의복,True
m2d_03054,major_qnet_5463,domain_0005,전자,True
m2d_03055,major_qnet_5465,domain_0033,디자인,True
m2d_03056,major_qnet_5466,domain_0033,디자인,True
m2d_03057,major_qnet_5468,domain_0033,디자인,True
m2d_03058,major_qnet_5470,domain_0033,디자인,True
m2d_03059,major_qnet_5471,domain_0004,정보통신,True
m2d_03060,major_qnet_5473,domain_0005,전자,True
m2d_03061,major_qnet_5474,domain_0005,전자,True
m2d_03062,major_qnet_5475,domain_0030,식품,True
m2d_03063,major_qnet_5476,domain_0006,기계,True
m2d_03064,major_qnet_5477,domain_0038,축산,True
m2d_03065,major_qnet_5478,domain_0033,디자인,True
m2d_03066,major_qnet_5480,domain_0004,통신,True
m2d_03067,major_qnet_5481,domain_0033,디자인,True
m2d_03068,major_qnet_5482,domain_0005,전기,True
m2d_03069,major_qnet_5835,domain_0011,토목,True
m2d_03070,major_qnet_5485,domain_0033,디자인,True
m2d_03071,major_qnet_5487,domain_0004,정보통신,True
m2d_03072,major_qnet_5490,domain_0033,디자인,True
m2d_03073,major_qnet_5494,domain_0008,화공,True
m2d_03074,major_qnet_5495,domain_0040,철도,True
m2d_03075,major_qnet_5496,domain_0011,토목,True
m2d_03076,major_qnet_5497,domain_0033,디자인,True
m2d_03077,major_qnet_5498,domain_0033,디자인,True
m2d_03078,major_qnet_5499,domain_0033,디자인,True
m2d_03079,major_qnet_5500,domain_0033,디자인,True
m2d_03080,major_qnet_5503,domain_0033,디자인,True
m2d_03081,major_qnet_5505,domain_0011,토목,True
m2d_03082,major_qnet_5506,domain_0005,전기,True
m2d_03083,major_qnet_5508,domain_0030,조리,True
m2d_03084,major_qnet_5509,domain_0004,정보통신,True
m2d_03085,major_qnet_5510,domain_0004,정보통신,True
m2d_03086,major_qnet_5511,domain_0030,조리,True
m2d_03087,major_qnet_5512,domain_0033,디자인,True
m2d_03088,major_qnet_5513,domain_0011,토목,True
m2d_03089,major_qnet_5514,domain_0033,디자인,True
m2d_03090,major_qnet_5516,domain_0040,철도,True
m2d_03091,major_qnet_5517,domain_0033,디자인,True
m2d_03092,major_qnet_5522,domain_0011,토목,True
m2d_03093,major_qnet_5523,domain_0033,디자인,True
m2d_03094,major_qnet_5524,domain_0033,디자인,True
m2d_03095,major_qnet_5525,domain_0033,디자인,True
m2d_03096,major_qnet_5528,domain_0006,기계,True
m2d_03097,major_qnet_5531,domain_0008,화공,True
m2d_03098,major_qnet_5532,domain_0033,디자인,True
m2d_03099,major_qnet_5533,domain_0006,생산관리,True
m2d_03100,major_qnet_5534,domain_0011,토목,True
m2d_03101,major_qnet_5535,domain_0042,항공,True
m2d_03102,major_qnet_5537,domain_0005,전자,True
m2d_03103,major_qnet_5538,domain_0011,토목,True
m2d_03104,major_qnet_5539,domain_0033,디자인,True
m2d_03105,major_qnet_5540,domain_0033,디자인,True
m2d_03106,major_qnet_5541,domain_0033,디자인,True
m2d_03107,major_qnet_5542,domain_0033,디자인,True
m2d_03108,major_qnet_5543,domain_0033,디자인,True
m2d_03109,major_qnet_5544,domain_0033,디자인,True
m2d_03110,major_qnet_5545,domain_0033,디자인,True
m2d_03111,major_qnet_5546,domain_0033,디자인,True
m2d_03112,major_qnet_5547,domain_0033,디자인,True
m2d_03113,major_qnet_5548,domain_0033,디자인,True
m2d_03114,major_qnet_5549,domain_0033,디자인,True
m2d_03115,major_qnet_5550,domain_0033,디자인,True
m2d_03116,major_qnet_5551,domain_0033,디자인,True
m2d_03117,major_qnet_5552,domain_0033,디자인,True
m2d_03118,major_qnet_5553,domain_0033,디자인,True
m2d_03119,major_qnet_5554,domain_0033,디자인,True
m2d_03120,major_qnet_5555,domain_0033,디자인,True
m2d_03121,major_qnet_5556,domain_0033,디자인,True
m2d_03122,major_qnet_5557,domain_0033,디자인,True
m2d_03123,major_qnet_5559,domain_0011,토목,True
m2d_03124,major_qnet_5560,domain_0038,축산,True
m2d_03125,major_qnet_5561,domain_0030,식품,True
m2d_03126,major_qnet_5562,domain_0005,전기,True
m2d_03127,major_qnet_5564,domain_0011,토목,True
m2d_03128,major_qnet_5565,domain_0005,전기,True
m2d_03129,major_qnet_5567,domain_0012,환경,True
m2d_03130,major_qnet_5569,domain_0006,기계,True
m2d_03131,major_qnet_5571,domain_0008,화공,True
m2d_03132,major_qnet_5572,domain_0006,기계,True
m2d_03133,major_qnet_5573,domain_0008,화공,True
m2d_03134,major_qnet_5574,domain_0033,디자인,True
m2d_03135,major_qnet_5575,domain_0034,방송,True
m2d_03136,major_qnet_5576,domain_0033,디자인,True
m2d_03137,major_qnet_5578,domain_0006,기계,True
m2d_03138,major_qnet_5579,domain_0038,농업,True
m2d_03139,major_qnet_5580,domain_0008,화공,True
m2d_03140,major_qnet_5581,domain_0005,전기,True
m2d_03141,major_qnet_5583,domain_0006,기계,True
m2d_03142,major_qnet_5586,domain_0008,화공,True
m2d_03143,major_qnet_5589,domain_0033,디자인,True
m2d_03144,major_qnet_5590,domain_0008,화공,True
m2d_03145,major_qnet_5591,domain_0008,화공,True
m2d_03146,major_qnet_5592,domain_0006,기계,True
m2d_03147,major_qnet_5593,domain_0033,디자인,True
m2d_03148,major_qnet_5594,domain_0008,화공,True
m2d_03149,major_qnet_5595,domain_0012,환경,True
m2d_03150,major_qnet_5596,domain_0033,디자인,True
m2d_03151,major_qnet_5597,domain_0008,화공,True
m2d_03152,major_qnet_5598,domain_0012,환경,True
m2d_03153,major_qnet_5600,domain_0005,전자,True
m2d_03154,major_qnet_5601,domain_0005,전자,True
m2d_03155,major_qnet_5602,domain_0006,생산관리,True
m2d_03156,major_qnet_5603,domain_0030,조리,True
m2d_03157,major_qnet_5605,domain_0005,전기,True
m2d_03158,major_qnet_5606,domain_0005,전자,True
m2d_03159,major_qnet_5607,domain_0006,생산관리,True
m2d_03160,major_qnet_5608,domain_0008,화공,True
m2d_03161,major_qnet_5829,domain_0005,전자,True
m2d_03162,major_qnet_5611,domain_0012,환경,True
m2d_03163,major_qnet_5612,domain_0033,디자인,True
m2d_03164,major_qnet_5615,domain_0034,방송,True
m2d_03165,major_qnet_5616,domain_0008,화공,True
m2d_03166,major_qnet_5617,domain_0008,화공,True
m2d_03167,major_qnet_5618,domain_0038,농업,True
m2d_03168,major_qnet_5620,domain_0011,토목,True
m2d_03169,major_qnet_5622,domain_0006,기계,True
m2d_03170,major_qnet_5647,domain_0019,서비스,True
m2d_03171,major_qnet_5648,domain_0019,서비스,True
m2d_03172,major_qnet_5649,domain_0019,서비스,True
m2d_03173,major_qnet_5650,domain_0019,서비스,True
m2d_03174,major_qnet_5651,domain_0019,서비스,True
m2d_03175,major_qnet_5652,domain_0019,서비스,True
m2d_03176,major_qnet_5653,domain_0019,서비스,True
m2d_03177,major_qnet_5656,domain_0019,서비스,True
m2d_03178,major_qnet_5658,domain_0019,서비스,True
m2d_03179,major_qnet_5659,domain_0019,서비스,True
m2d_03180,major_qnet_5660,domain_0019,서비스,True
m2d_03181,major_qnet_5661,domain_0019,서비스,True
m2d_03182,major_qnet_5662,domain_0019,서비스,True
m2d_03183,major_qnet_5663,domain_0019,서비스,True
m2d_03184,major_qnet_5664,domain_0019,서비스,True
m2d_03185,major_qnet_5665,domain_0019,서비스,True
m2d_03186,major_qnet_5666,domain_0019,서비스,True
m2d_03187,major_qnet_5667,domain_0019,서비스,True
m2d_03188,major_qnet_5668,domain_0019,서비스,True
m2d_03189,major_qnet_5669,domain_0019,서비스,True
m2d_03190,major_qnet_5672,domain_0019,서비스,True
m2d_03191,major_qnet_5673,domain_0019,서비스,True
m2d_03192,major_qnet_5674,domain_0019,서비스,True
m2d_03193,major_qnet_5675,domain_0008,화공,True
m2d_03194,major_qnet_5676,domain_0015,비파괴검사,True
m2d_03195,major_qnet_5677,domain_0008,화공,True
m2d_03196,major_qnet_5679,domain_0030,조리,True
m2d_03197,major_qnet_5682,domain_0008,화공,True
m2d_03198,major_qnet_5683,domain_0010,건축,True
m2d_03199,major_qnet_5684,domain_0030,식품,True
m2d_03200,major_qnet_5685,domain_0006,생산관리,True
m2d_03201,major_qnet_5687,domain_0005,전자,True
m2d_03202,major_qnet_5688,domain_0038,농업,True
m2d_03203,major_qnet_5689,domain_0030,식품,True
m2d_03204,major_qnet_5691,domain_0033,디자인,True
m2d_03205,major_qnet_5692,domain_0005,전기,True
m2d_03206,major_qnet_5693,domain_0012,환경,True
m2d_03207,major_qnet_5694,domain_0005,전기,True
m2d_03208,major_qnet_5696,domain_0033,디자인,True
m2d_03209,major_qnet_5697,domain_0012,환경,True
m2d_03210,major_qnet_5698,domain_0006,기계,True
m2d_03211,major_qnet_5699,domain_0008,화공,True
m2d_03212,major_qnet_5700,domain_0008,화공,True
m2d_03213,major_qnet_5702,domain_0008,화공,True
m2d_03214,major_qnet_5703,domain_0008,화공,True
m2d_03215,major_qnet_5705,domain_0010,건축,True
m2d_03216,major_qnet_5706,domain_0010,건축,True
m2d_03217,major_qnet_5707,domain_0008,화공,True
m2d_03218,major_qnet_5709,domain_0033,디자인,True
m2d_03219,major_qnet_5710,domain_0006,기계,True
m2d_03220,major_qnet_5711,domain_0038,축산,True
m2d_03221,major_qnet_5712,domain_0004,통신,True
m2d_03222,major_qnet_5713,domain_0004,정보통신,True
m2d_03223,major_qnet_5715,domain_0008,화공,True
m2d_03224,major_qnet_5716,domain_0033,디자인,True
m2d_03225,major_qnet_5717,domain_0033,디자인,True
m2d_03226,major_qnet_5718,domain_0033,디자인,True
m2d_03227,major_qnet_5719,domain_0033,디자인,True
m2d_03228,major_qnet_5720,domain_0033,디자인,True
m2d_03229,major_qnet_5722,domain_0033,디자인,True
m2d_03230,major_qnet_5724,domain_0004,통신,True
m2d_03231,major_qnet_5725,domain_0011,조경,True
m2d_03232,major_qnet_5727,domain_0030,식품,True
m2d_03233,major_qnet_5728,domain_0011,조경,True
m2d_03234,major_qnet_5729,domain_0008,화공,True
m2d_03235,major_qnet_5730,domain_0008,화공,True
m2d_03236,major_qnet_5731,domain_0033,디자인,True
m2d_03237,major_qnet_5732,domain_0033,디자인,True
m2d_03238,major_qnet_5733,domain_0033,디자인,True
m2d_03239,major_qnet_5734,domain_0038,농업,True
m2d_03240,major_qnet_5735,domain_0006,기계,True
m2d_03241,major_qnet_5736,domain_0033,디자인,True
m2d_03242,major_qnet_5737,domain_0033,디자인,True
m2d_03243,major_qnet_5738,domain_0010,건축,True
m2d_03244,major_qnet_5739,domain_0010,건축,True
m2d_03245,major_qnet_5740,domain_0005,전자,True
m2d_03246,major_qnet_5741,domain_0008,위험물,True
m2d_03247,major_qnet_5742,domain_0006,기계,True
m2d_03248,major_qnet_5743,domain_0010,건축,True
m2d_03249,major_qnet_5744,domain_0033,디자인,True
m2d_03250,major_qnet_5745,domain_0011,토목,True
m2d_03251,major_qnet_5746,domain_0005,전자,True
m2d_03252,major_qnet_5747,domain_0008,화공,True
m2d_03253,major_qnet_5748,domain_0005,전자,True
m2d_03254,major_qnet_5749,domain_0033,디자인,True
m2d_03255,major_qnet_5750,domain_0010,건축,True
m2d_03256,major_qnet_5751,domain_0006,기계,True
m2d_03257,major_qnet_5752,domain_0006,기계,True
m2d_03258,major_qnet_5754,domain_0033,디자인,True
m2d_03259,major_qnet_5755,domain_0006,기계,True
m2d_03260,major_qnet_5756,domain_0009,에너지,True
m2d_03261,major_qnet_5757,domain_0006,생산관리,True
m2d_03262,major_qnet_5758,domain_0005,전자,True
m2d_03263,major_qnet_5759,domain_0011,조경,True
m2d_03264,major_qnet_5761,domain_0006,기계,True
m2d_03265,major_qnet_5763,domain_0011,토목,True
m2d_03266,major_qnet_5895,domain_0006,생산관리,True
m2d_03267,major_qnet_5765,domain_0008,화공,True
m2d_03268,major_qnet_5766,domain_0008,화공,True
m2d_03269,major_qnet_5767,domain_0008,화공,True
m2d_03270,major_qnet_5768,domain_0030,식품,True
m2d_03271,major_qnet_5770,domain_0038,축산,True
m2d_03272,major_qnet_5771,domain_0013,자동차,True
m2d_03273,major_qnet_5772,domain_0005,전자,True
m2d_03274,major_qnet_5773,domain_0008,화공,True
m2d_03275,major_qnet_5779,domain_0008,위험물,True
m2d_03276,major_qnet_5780,domain_0030,식품,True
m2d_03277,major_qnet_5781,domain_0038,축산,True
m2d_03278,major_qnet_5782,domain_0011,조경,True
m2d_03279,major_qnet_5783,domain_0033,디자인,True
m2d_03280,major_qnet_5784,domain_0008,화공,True
m2d_03281,major_qnet_5785,domain_0008,위험물,True
m2d_03282,major_qnet_5786,domain_0012,환경,True
m2d_03283,major_qnet_5787,domain_0005,전기,True
m2d_03284,major_qnet_5788,domain_0038,농업,True
m2d_03285,major_qnet_5791,domain_0006,생산관리,True
m2d_03286,major_qnet_5792,domain_0033,디자인,True
m2d_03287,major_qnet_5793,domain_0006,기계,True
m2d_03288,major_qnet_5794,domain_0010,건축,True
m2d_03289,major_qnet_5795,domain_0033,디자인,True
m2d_03290,major_qnet_5800,domain_0011,토목,True
m2d_03291,major_qnet_5801,domain_0010,건축,True
m2d_03292,major_qnet_5803,domain_0033,디자인,True
m2d_03293,major_qnet_5805,domain_0008,화공,True
m2d_03294,major_qnet_5806,domain_0012,환경,True
m2d_03295,major_qnet_5807,domain_0004,정보통신,True
m2d_03296,major_qnet_5808,domain_0033,디자인,True
m2d_03297,major_qnet_5809,domain_0033,디자인,True
m2d_03298,major_qnet_5810,domain_0033,디자인,True
m2d_03299,major_qnet_5811,domain_0033,디자인,True
m2d_03300,major_qnet_5812,domain_0006,기계,True
m2d_03301,major_qnet_5814,domain_0030,식품,True
m2d_03302,major_qnet_5815,domain_0011,토목,True
m2d_03303,major_qnet_5817,domain_0010,건축,True
m2d_03304,major_qnet_5818,domain_0009,에너지,True
m2d_03305,major_qnet_5819,domain_0005,전자,True
m2d_03306,major_qnet_5821,domain_0008,화공,True
m2d_03307,major_qnet_5822,domain_0008,화공,True
m2d_03308,major_qnet_5825,domain_0008,위험물,True
m2d_03309,major_qnet_5826,domain_0011,조경,True
m2d_03310,major_qnet_5829,domain_0005,전기,True
m2d_03311,major_qnet_5831,domain_0006,생산관리,True
m2d_03312,major_qnet_5832,domain_0008,화공,True
m2d_03313,major_qnet_5833,domain_0033,디자인,True
m2d_03314,major_qnet_5834,domain_0008,화공,True
m2d_03315,major_qnet_5835,domain_0011,토목,True
m2d_03316,major_qnet_5836,domain_0013,자동차,True
m2d_03317,major_qnet_5839,domain_0038,농업,True
m2d_03318,major_qnet_5840,domain_0033,디자인,True
m2d_03319,major_qnet_5841,domain_0008,화공,True
m2d_03320,major_qnet_5843,domain_0005,전자,True
m2d_03321,major_qnet_5845,domain_0006,기계,True
m2d_03322,major_qnet_5846,domain_0006,기계,True
m2d_03323,major_qnet_5847,domain_0006,기계,True
m2d_03324,major_qnet_5848,domain_0006,기계,True
m2d_03325,major_qnet_5849,domain_0006,기계,True
m2d_03326,major_qnet_5850,domain_0011,토목,True
m2d_03327,major_qnet_5851,domain_0006,기계,True
m2d_03328,major_qnet_5852,domain_0008,화공,True
m2d_03329,major_qnet_5853,domain_0030,식품,True
m2d_03330,major_qnet_5854,domain_0005,전자,True
m2d_03331,major_qnet_5855,domain_0030,식품,True
m2d_03332,major_qnet_5857,domain_0008,화공,True
m2d_03333,major_qnet_5858,domain_0038,농업,True
m2d_03334,major_qnet_5859,domain_0008,화공,True
m2d_03335,major_qnet_5860,domain_0042,항공,True
m2d_03336,major_qnet_5863,domain_0006,생산관리,True
m2d_03337,major_qnet_5865,domain_0004,정보통신,True
m2d_03338,major_qnet_5866,domain_0004,정보통신,True
m2d_03339,major_qnet_5867,domain_0008,화공,True
m2d_03340,major_qnet_5868,domain_0008,화공,True
m2d_03341,major_qnet_5869,domain_0005,전자,True
m2d_03342,major_qnet_5870,domain_0005,전기,True
m2d_03343,major_qnet_5871,domain_0033,디자인,True
m2d_03344,major_qnet_5872,domain_0033,디자인,True
m2d_03345,major_qnet_5873,domain_0008,화공,True
m2d_03346,major_qnet_5877,domain_0005,전자,True
m2d_03347,major_qnet_5878,domain_0030,조리,True
m2d_03348,major_qnet_5879,domain_0030,조리,True
m2d_03349,major_qnet_5880,domain_0008,화공,True
m2d_03350,major_qnet_5881,domain_0004,정보통신,True
m2d_03351,major_qnet_5882,domain_0004,정보통신,True
m2d_03352,major_qnet_5883,domain_0013,자동차,True
m2d_03353,major_qnet_5884,domain_0008,화공,True
m2d_03354,major_qnet_5885,domain_0033,디자인,True
m2d_03355,major_qnet_5886,domain_0009,에너지,True
m2d_03356,major_qnet_5887,domain_0006,생산관리,True
m2d_03357,major_qnet_5888,domain_0006,생산관리,True
m2d_03358,major_qnet_5889,domain_0038,농업,True
m2d_03359,major_qnet_5893,domain_0008,위험물,True
m2d_03360,major_qnet_5895,domain_0006,생산관리,True
m2d_03361,major_qnet_5896,domain_0006,생산관리,True
m2d_03362,major_qnet_5898,domain_0006,생산관리,True
m2d_03363,major_qnet_5899,domain_0008,화공,True
m2d_03364,major_qnet_5901,domain_0034,방송,True
m2d_03365,major_qnet_5902,domain_0008,화공,True
m2d_03366,major_qnet_5903,domain_0006,기계,True
m2d_03367,major_qnet_5904,domain_0006,생산관리,True
m2d_03368,major_qnet_6014,domain_0027,교육,True
m2d_03369,major_qnet_6016,domain_0013,자동차,True
m2d_03370,major_qnet_6018,domain_0030,식품,True
m2d_03371,major_qnet_6019,domain_0005,전자,True
m2d_03372,major_qnet_6020,domain_0033,디자인,True
m2d_03373,major_qnet_6021,domain_0008,화공,True
m2d_03374,major_qnet_6022,domain_0038,농업,True
m2d_03375,major_qnet_6023,domain_0005,전자,True
m2d_03376,major_qnet_6024,domain_0008,화공,True
m2d_03377,major_qnet_6026,domain_0006,기계,True
m2d_03378,major_qnet_6027,domain_0033,디자인,True
m2d_03379,major_qnet_6028,domain_0033,디자인,True
m2d_03380,major_qnet_6029,domain_0008,화공,True
m2d_03381,major_qnet_6030,domain_0006,기계,True
m2d_03382,major_qnet_6031,domain_0033,디자인,True
m2d_03383,major_qnet_6032,domain_0008,화공,True
m2d_03384,major_qnet_6033,domain_0005,전자,True
m2d_03385,major_qnet_6034,domain_0008,화공,True
