cert_id,cert_name,canonical_name,normalized_key,aliases,issuer,is_active,cert_type,grade_name,primary_domain,top_domain,domain_name_raw,source,written_avg_pass_rate,practical_avg_pass_rate,avg_pass_rate_3yr,cert_grade_tier,exam_difficulty,exam_type_info,exam_pass_rate,exam_frequency,exam_subject_info,exam_fee_info,exam_eligibility_info
cert_0513,금속재료시험기능사,금속재료시험기능사,금속재료시험기능사,,Q-Net,True,국가기술자격,기능사,7,엔지니어링/산업기술,금속.재료,qnet_major_list_2025,46.97,63.9,55.43,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 55.4%,연 3회,필기 + 실기,,
cert_0514,제선기능사,제선기능사,제선기능사,,Q-Net,True,국가기술자격,기능사,7,엔지니어링/산업기술,금속.재료,qnet_major_list_2025,40.7,41.47,41.08,1_기능사,3.0,필기+실기,최근 평균 합격률(종합): 41.1%,연 3회,필기 + 실기,,
cert_0515,제강기능사,제강기능사,제강기능사,,Q-Net,True,국가기술자격,기능사,7,엔지니어링/산업기술,금속.재료,qnet_major_list_2025,44.9,33.07,38.98,1_기능사,3.0,필기+실기,최근 평균 합격률(종합): 39.0%,연 3회,필기 + 실기,,
cert_0516,압연기능사,압연기능사,압연기능사,,Q-Net,True,국가기술자격,기능사,7,엔지니어링/산업기술,금속.재료,qnet_major_list_2025,50.27,30.07,40.17,1_기능사,3.0,필기+실기,최근 평균 합격률(종합): 40.2%,연 3회,필기 + 실기,,
cert_0517,단조기능사,단조기능사,단조기능사,,Q-Net,True,국가기술자격,기능사,7,엔지니어링/산업기술,단조.주조,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0518,화학분석기능사,화학분석기능사,화학분석기능사,,Q-Net,True,국가기술자격,기능사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,29.9,70.23,50.07,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 50.1%,연 5회,필기 + 실기,,
cert_0519,유기농업기능사,유기농업기능사,유기농업기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,농업,qnet_major_list_2025,54.23,64.97,59.6,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 59.6%,연 5회,필기 + 실기,,
cert_0520,고무제품제조기능사,고무제품제조기능사,고무제품제조기능사,,Q-Net,True,국가기술자격,기능사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0521,내화물제조기능사,내화물제조기능사,내화물제조기능사,,Q-Net,True,국가기술자격,기능사,7,엔지니어링/산업기술,단조.주조,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0522,고분자제품제조기능사,고분자제품제조기능사,고분자제품제조기능사,,Q-Net,True,국가기술자격,기능사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0523,프라스틱제품기능사,프라스틱제품기능사,프라스틱제품기능사,,Q-Net,True,국가기술자격,기능사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0524,플라스틱성형가공기능사,플라스틱성형가공기능사,플라스틱성형가공기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,금형.공작기계,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0525,세라믹기능사,세라믹기능사,세라믹기능사,,Q-Net,True,국가기술자격,기능사,7,엔지니어링/산업기술,금속.재료,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0526,제지기능사,제지기능사,제지기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,임업,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0527,가죽처리기능사,가죽처리기능사,가죽처리기능사,,Q-Net,True,국가기술자격,기능사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0528,농약기능사,농약기능사,농약기능사,,Q-Net,True,국가기술자격,기능사,12,엔지니어링/산업기술,위험물,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0529,위험물기능사,위험물기능사,위험물기능사,,Q-Net,True,국가기술자격,기능사,12,엔지니어링/산업기술,위험물,qnet_major_list_2025,40.03,41.5,40.77,1_기능사,4.0,필기+실기,최근 평균 합격률(종합): 40.8%,연 4회,필기 + 실기,,
cert_0530,화약류제조기능사,화약류제조기능사,화약류제조기능사,,Q-Net,True,국가기술자격,기능사,8,엔지니어링/산업기술,화공,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0531,전기계측제어기능사,전기계측제어기능사,전기계측제어기능사,,Q-Net,True,국가기술자격,기능사,5,엔지니어링/산업기술,전기,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0532,철도전기신호기능사,철도전기신호기능사,철도전기신호기능사,,Q-Net,True,국가기술자격,기능사,5,엔지니어링/산업기술,전기,qnet_major_list_2025,21.5,94.3,57.9,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 57.9%,연 2회,필기 + 실기,,
cert_0533,전자캐드기능사,전자캐드기능사,전자캐드기능사,,Q-Net,True,국가기술자격,기능사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,40.3,57.7,49.0,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 49.0%,연 4회,필기 + 실기,,
cert_0534,전자기능사,전자기능사,전자기능사,,Q-Net,True,국가기술자격,기능사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,17.8,73.53,45.67,1_기능사,3.0,필기+실기,최근 평균 합격률(종합): 45.7%,연 4회,필기 + 실기,,
cert_0535,전자출판기능사,전자출판기능사,전자출판기능사,,Q-Net,True,국가기술자격,기능사,33,크리에이티브/미디어,인쇄.사진,qnet_major_list_2025,80.77,87.23,84.0,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 84.0%,연 4회,필기 + 실기,,
cert_0536,석공예기능사,석공예기능사,석공예기능사,,Q-Net,True,국가기술자격,기능사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,50.0,75.0,62.5,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 62.5%,연 1회,필기 + 실기,,
cert_0537,제품응용모델링기능사,제품응용모델링기능사,제품응용모델링기능사,,Q-Net,True,국가기술자격,기능사,33,크리에이티브/미디어,디자인,qnet_major_list_2025,82.37,86.53,84.45,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 84.4%,연 2회,필기 + 실기,,
cert_0538,임베디드기능사,임베디드기능사,임베디드기능사,,Q-Net,True,국가기술자격,기능사,5,엔지니어링/산업기술,전자,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0539,통신나선기능사,통신나선기능사,통신나선기능사,,Q-Net,True,국가기술자격,기능사,4,IT/디지털,통신,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0540,통신케이블기능사,통신케이블기능사,통신케이블기능사,,Q-Net,True,국가기술자격,기능사,4,IT/디지털,통신,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0541,표면실장장비기능사,표면실장장비기능사,표면실장장비기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0542,자동차보수도장기능사,자동차보수도장기능사,자동차보수도장기능사,,Q-Net,True,국가기술자격,기능사,13,엔지니어링/산업기술,자동차,qnet_major_list_2025,55.7,83.33,69.52,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 69.5%,연 4회,필기 + 실기,,
cert_0543,설비보전기능사,설비보전기능사,설비보전기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,36.9,54.1,45.5,1_기능사,3.0,필기+실기,최근 평균 합격률(종합): 45.5%,연 5회,필기 + 실기,,
cert_0544,음향통신기능사,음향통신기능사,음향통신기능사,,Q-Net,True,국가기술자격,기능사,4,IT/디지털,통신,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0545,인쇄통신기능사,인쇄통신기능사,인쇄통신기능사,,Q-Net,True,국가기술자격,기능사,4,IT/디지털,통신,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0546,무선설비기능사,무선설비기능사,무선설비기능사,,Q-Net,True,국가기술자격,기능사,4,IT/디지털,방송.무선,qnet_major_list_2025,42.84,70.88,56.86,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 56.9%,연 2회,필기 + 실기,,
cert_0547,정보기기운용기능사,정보기기운용기능사,정보기기운용기능사,,Q-Net,True,국가기술자격,기능사,2,IT/디지털,정보기술,qnet_major_list_2025,44.0,77.37,60.68,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 60.7%,연 4회,필기 + 실기,,
cert_0548,전화교환기능사,전화교환기능사,전화교환기능사,,Q-Net,True,국가기술자격,기능사,4,IT/디지털,통신,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0549,선체설계기능사,선체설계기능사,선체설계기능사,,Q-Net,True,국가기술자격,기능사,41,모빌리티/운송,조선,qnet_major_list_2025,64.87,82.7,73.78,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 73.8%,연 2회,필기 + 실기,,
cert_0550,선체건조기능사,선체건조기능사,선체건조기능사,,Q-Net,True,국가기술자격,기능사,41,모빌리티/운송,조선,qnet_major_list_2025,39.97,86.53,63.25,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 63.2%,연 2회,필기 + 실기,,
cert_0551,프로그래밍기능사,프로그래밍기능사,프로그래밍기능사,,Q-Net,True,국가기술자격,기능사,2,IT/디지털,정보기술,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0552,선박기관정비기능사,선박기관정비기능사,선박기관정비기능사,,Q-Net,True,국가기술자격,기능사,41,모빌리티/운송,조선,qnet_major_list_2025,42.07,90.27,66.17,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 66.2%,연 2회,필기 + 실기,,
cert_0553,측량기능사,측량기능사,측량기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,44.57,71.63,58.1,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 58.1%,연 4회,필기 + 실기,,
cert_0554,공간정보융합기능사,공간정보융합기능사,공간정보융합기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,45.2,53.25,49.23,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 49.2%,연 1회,필기 + 실기,,
cert_0555,석공기능사,석공기능사,석공기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,59.0,,59.0,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 59.0%,연 1회,필기 + 실기,,
cert_0556,철도토목기능사,철도토목기능사,철도토목기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,11.3,65.0,38.15,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 38.1%,연 2회,필기 + 실기,,
cert_0557,콘크리트기능사,콘크리트기능사,콘크리트기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,48.8,80.2,64.5,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 64.5%,연 4회,필기 + 실기,,
cert_0558,방수기능사,방수기능사,방수기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,50.77,,50.77,1_기능사,3.0,실기,최근 평균 합격률(종합): 50.8%,연 4회,실기,,
cert_0559,포장기능사,포장기능사,포장기능사,,Q-Net,True,국가기술자격,기능사,17,경영/비즈니스,생산관리,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0560,전산응용건축제도기능사,전산응용건축제도기능사,전산응용건축제도기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,64.47,71.63,68.05,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 68.0%,연 5회,필기 + 실기,,
cert_0561,조적기능사,조적기능사,조적기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,57.87,,57.87,1_기능사,2.0,실기,최근 평균 합격률(종합): 57.9%,연 3회,실기,,
cert_0562,전산응용토목제도기능사,전산응용토목제도기능사,전산응용토목제도기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,60.5,62.0,61.25,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 61.2%,연 4회,필기 + 실기,,
cert_0563,철근기능사,철근기능사,철근기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,55.77,,55.77,1_기능사,2.0,실기,최근 평균 합격률(종합): 55.8%,연 4회,실기,,
cert_0564,금속재창호기능사,금속재창호기능사,금속재창호기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,53.27,,53.27,1_기능사,2.0,실기,최근 평균 합격률(종합): 53.3%,연 2회,실기,,
cert_0565,플라스틱창호기능사,플라스틱창호기능사,플라스틱창호기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,61.1,58.97,60.03,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 60.0%,연 2회,필기 + 실기,,
cert_0566,미장기능사,미장기능사,미장기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,,60.17,60.17,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 60.2%,연 1회,필기 + 실기,,
cert_0567,신재생에너지발전설비기능사(태양광),신재생에너지발전설비기능사(태양광),신재생에너지발전설비기능사(태양광),,Q-Net,True,국가기술자격,기능사,9,엔지니어링/산업기술,에너지.기상,qnet_major_list_2025,54.3,46.07,50.18,1_기능사,,,,연 5회,,,
cert_0568,비계기능사,비계기능사,비계기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,60.4,,60.4,1_기능사,2.0,실기,최근 평균 합격률(종합): 60.4%,연 3회,실기,,
cert_0569,건축목공기능사,건축목공기능사,건축목공기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,58.0,,58.0,1_기능사,2.0,실기,최근 평균 합격률(종합): 58.0%,연 4회,실기,,
cert_0570,건설재료시험기능사,건설재료시험기능사,건설재료시험기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,45.33,75.1,60.22,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 60.2%,연 4회,필기 + 실기,,
cert_0571,가구제작기능사,가구제작기능사,가구제작기능사,,Q-Net,True,국가기술자격,기능사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,73.1,46.87,59.98,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 60.0%,연 2회,필기 + 실기,,
cert_0572,건축도장기능사,건축도장기능사,건축도장기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,56.77,,56.77,1_기능사,2.0,실기,최근 평균 합격률(종합): 56.8%,연 5회,실기,,
cert_0573,유리시공기능사,유리시공기능사,유리시공기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,47.7,,47.7,1_기능사,2.0,실기,최근 평균 합격률(종합): 47.7%,연 1회,실기,,
cert_0574,실내건축기능사,실내건축기능사,실내건축기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,66.07,72.03,69.05,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 69.0%,연 5회,필기 + 실기,,
cert_0575,온수온돌기능사,온수온돌기능사,온수온돌기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,60.57,,60.57,1_기능사,2.0,실기,최근 평균 합격률(종합): 60.6%,연 4회,실기,,
cert_0576,거푸집기능사,거푸집기능사,거푸집기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,66.17,,66.17,1_기능사,1.0,실기,최근 평균 합격률(종합): 66.2%,연 4회,실기,,
cert_0577,도배기능사,도배기능사,도배기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,41.47,,41.47,1_기능사,3.0,실기,최근 평균 합격률(종합): 41.5%,연 4회,실기,,
cert_0578,타일기능사,타일기능사,타일기능사,,Q-Net,True,국가기술자격,기능사,10,엔지니어링/산업기술,건축,qnet_major_list_2025,56.07,,56.07,1_기능사,2.0,실기,최근 평균 합격률(종합): 56.1%,연 5회,실기,,
cert_0579,방적기능사,방적기능사,방적기능사,,Q-Net,True,국가기술자격,기능사,32,교육/생활서비스,섬유,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0580,직기조정기능사,직기조정기능사,직기조정기능사,,Q-Net,True,국가기술자격,기능사,32,교육/생활서비스,섬유,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0581,염색기능사(침염),염색기능사(침염),염색기능사(침염),,Q-Net,True,국가기술자격,기능사,32,교육/생활서비스,섬유,qnet_major_list_2025,17.77,100.0,58.88,1_기능사,,,,연 5회,,,
cert_0582,염색기능사(날염),염색기능사(날염),염색기능사(날염),,Q-Net,True,국가기술자격,기능사,32,교육/생활서비스,섬유,qnet_major_list_2025,,100.0,50.0,1_기능사,,,,연 5회,,,
cert_0583,직물가공기능사,직물가공기능사,직물가공기능사,,Q-Net,True,국가기술자격,기능사,32,교육/생활서비스,섬유,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0584,섬유제도디자인기능사,섬유제도디자인기능사,섬유제도디자인기능사,,Q-Net,True,국가기술자격,기능사,32,교육/생활서비스,섬유,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0585,시추기능사,시추기능사,시추기능사,,Q-Net,True,국가기술자격,기능사,39,1차산업/자원,채광,qnet_major_list_2025,33.67,78.67,56.17,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 56.2%,연 1회,필기 + 실기,,
cert_0586,선광기능사,선광기능사,선광기능사,,Q-Net,True,국가기술자격,기능사,39,1차산업/자원,채광,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0587,광산보안기능사,광산보안기능사,광산보안기능사,,Q-Net,True,국가기술자격,기능사,39,1차산업/자원,채광,qnet_major_list_2025,31.07,84.1,57.58,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 57.6%,연 2회,필기 + 실기,,
cert_0588,패세공기능사,패세공기능사,패세공기능사,,Q-Net,True,국가기술자격,기능사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0589,칠기기능사,칠기기능사,칠기기능사,,Q-Net,True,국가기술자격,기능사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0590,금속공예기능사,금속공예기능사,금속공예기능사,,Q-Net,True,국가기술자격,기능사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0591,금속도장기능사,금속도장기능사,금속도장기능사,,Q-Net,True,국가기술자격,기능사,7,엔지니어링/산업기술,도장.도금,qnet_major_list_2025,45.6,71.67,58.63,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 58.6%,연 1회,필기 + 실기,,
cert_0592,귀금속가공기능사,귀금속가공기능사,귀금속가공기능사,,Q-Net,True,국가기술자격,기능사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,63.6,81.37,72.48,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 72.5%,연 3회,필기 + 실기,,
cert_0593,방사선비파괴검사기능사,방사선비파괴검사기능사,방사선비파괴검사기능사,,Q-Net,True,국가기술자격,기능사,15,엔지니어링/산업기술,비파괴검사,qnet_major_list_2025,34.87,67.67,51.27,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 51.3%,연 3회,필기 + 실기,,
cert_0594,초음파비파괴검사기능사,초음파비파괴검사기능사,초음파비파괴검사기능사,,Q-Net,True,국가기술자격,기능사,15,엔지니어링/산업기술,비파괴검사,qnet_major_list_2025,34.63,49.67,42.15,1_기능사,3.0,필기+실기,최근 평균 합격률(종합): 42.1%,연 4회,필기 + 실기,,
cert_0595,자기비파괴검사기능사,자기비파괴검사기능사,자기비파괴검사기능사,,Q-Net,True,국가기술자격,기능사,15,엔지니어링/산업기술,비파괴검사,qnet_major_list_2025,37.6,58.83,48.22,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 48.2%,연 4회,필기 + 실기,,
cert_0596,침투비파괴검사기능사,침투비파괴검사기능사,침투비파괴검사기능사,,Q-Net,True,국가기술자격,기능사,15,엔지니어링/산업기술,비파괴검사,qnet_major_list_2025,40.17,71.7,55.93,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 55.9%,연 4회,필기 + 실기,,
cert_0597,목공예기능사,목공예기능사,목공예기능사,,Q-Net,True,국가기술자격,기능사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,61.1,50.57,55.83,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 55.8%,연 1회,필기 + 실기,,
cert_0598,축산기능사,축산기능사,축산기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,축산,qnet_major_list_2025,50.33,95.53,72.93,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 72.9%,연 4회,필기 + 실기,,
cert_0599,식육처리기능사,식육처리기능사,식육처리기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,축산,qnet_major_list_2025,59.63,57.33,58.48,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 58.5%,연 3회,필기 + 실기,,
cert_0600,천공기운전기능사,천공기운전기능사,천공기운전기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,건설기계운전,qnet_major_list_2025,77.37,51.8,64.58,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 64.6%,연 3회,필기 + 실기,,
cert_0601,인판공예기능사,인판공예기능사,인판공예기능사,,Q-Net,True,국가기술자격,기능사,35,크리에이티브/미디어,목재.가구.공예,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0602,문선식자기능사,문선식자기능사,문선식자기능사,,Q-Net,True,국가기술자격,기능사,33,크리에이티브/미디어,인쇄.사진,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0603,인쇄기능사,인쇄기능사,인쇄기능사,,Q-Net,True,국가기술자격,기능사,33,크리에이티브/미디어,인쇄.사진,qnet_major_list_2025,52.37,94.73,73.55,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 73.5%,연 2회,필기 + 실기,,
cert_0604,인쇄사진기능사,인쇄사진기능사,인쇄사진기능사,,Q-Net,True,국가기술자격,기능사,33,크리에이티브/미디어,인쇄.사진,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0605,홍삼제조기능사,홍삼제조기능사,홍삼제조기능사,,Q-Net,True,국가기술자격,기능사,30,교육/생활서비스,식품,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0606,식품가공기능사,식품가공기능사,식품가공기능사,,Q-Net,True,국가기술자격,기능사,30,교육/생활서비스,식품,qnet_major_list_2025,60.83,83.0,71.92,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 71.9%,연 4회,필기 + 실기,,
cert_0607,어로기능사,어로기능사,어로기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,어업,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0608,잠수기능사,잠수기능사,잠수기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,58.67,49.33,54.0,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 54.0%,연 3회,필기 + 실기,,
cert_0609,종자기능사,종자기능사,종자기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,농업,qnet_major_list_2025,57.87,68.17,63.02,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 63.0%,연 4회,필기 + 실기,,
cert_0610,화훼장식기능사,화훼장식기능사,화훼장식기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,농업,qnet_major_list_2025,79.4,45.7,62.55,1_기능사,2.0,필기+실기,최근 평균 합격률(종합): 62.6%,연 5회,필기 + 실기,,
cert_0611,임업종묘기능사,임업종묘기능사,임업종묘기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,임업,qnet_major_list_2025,44.13,87.8,65.97,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 66.0%,연 2회,필기 + 실기,,
cert_0612,버섯종균기능사,버섯종균기능사,버섯종균기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,임업,qnet_major_list_2025,57.23,86.27,71.75,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 71.8%,연 4회,필기 + 실기,,
cert_0613,산림기능사,산림기능사,산림기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,임업,qnet_major_list_2025,55.57,77.07,66.32,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 66.3%,연 3회,필기 + 실기,,
cert_0614,식물보호기능사,식물보호기능사,식물보호기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,임업,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0615,임산가공기능사,임산가공기능사,임산가공기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,임업,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
cert_0616,목재가공기능사,목재가공기능사,목재가공기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,임업,qnet_major_list_2025,20.0,100.0,60.0,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 60.0%,연 1회,필기 + 실기,,
cert_0617,펄프종이제조기능사,펄프종이제조기능사,펄프종이제조기능사,,Q-Net,True,국가기술자격,기능사,38,1차산업/자원,임업,qnet_major_list_2025,,,,1_기능사,5.0,필기+실기,최근 평균 합격률(종합): 0.0%,연 1회,필기 + 실기,,
cert_0618,지적기능사,지적기능사,지적기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,67.23,62.1,64.67,1_기능사,1.0,필기+실기,최근 평균 합격률(종합): 64.7%,연 4회,필기 + 실기,,
cert_0619,도화기능사,도화기능사,도화기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,27.0,,27.0,1_기능사,3.0,실기,최근 평균 합격률(종합): 27.0%,연 1회,실기,,
cert_0620,항공사진기능사,항공사진기능사,항공사진기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,76.63,,76.63,1_기능사,1.0,실기,최근 평균 합격률(종합): 76.6%,연 2회,실기,,
cert_0621,지도제작기능사,지도제작기능사,지도제작기능사,,Q-Net,True,국가기술자격,기능사,11,엔지니어링/산업기술,토목,qnet_major_list_2025,62.63,,62.63,1_기능사,1.0,실기,최근 평균 합격률(종합): 62.6%,연 4회,실기,,
cert_0622,담배원료가공기계정비기능사,담배원료가공기계정비기능사,담배원료가공기계정비기능사,,Q-Net,True,국가기술자격,기능사,6,엔지니어링/산업기술,기계장비설비.설치,qnet_major_list_2025,,,,1_기능사,,,,연 5회,,,
