major_id,major_name,normalized_key,source_id,is_active
major_qnet_3463,전기전자제어공학부,전기전자제어공학부,qnet_udept_oblig_list,True
major_qnet_3464,전기전자제어통신공학과군,전기전자제어통신공학과군,qnet_udept_oblig_list,True
major_qnet_3465,"전기전자컴퓨터공학(과,부,전공)",전기전자컴퓨터공학과부전공,qnet_udept_oblig_list,True
major_qnet_3466,전기전자통신(학과ㆍ학부ㆍ계열),전기전자통신학과학부계열,qnet_udept_oblig_list,True
major_qnet_3467,"전기전자통신공학(부,과군)",전기전자통신공학부과군,qnet_udept_oblig_list,True
major_qnet_3469,전기전자학부,전기전자학부,qnet_udept_oblig_list,True
major_qnet_3470,"전기정보공학(전공,과군)",전기정보공학전공과군,qnet_udept_oblig_list,True
major_qnet_3471,전기정보과,전기정보과,qnet_udept_oblig_list,True
major_qnet_3472,전기정보과학과,전기정보과학과,qnet_udept_oblig_list,True
major_qnet_3473,전기정보시스템공학과,전기정보시스템공학과,qnet_udept_oblig_list,True
major_qnet_3474,전기정보ㆍ전자공학부,전기정보전자공학부,qnet_udept_oblig_list,True
major_qnet_3475,전기정보제어공학부,전기정보제어공학부,qnet_udept_oblig_list,True
major_qnet_3476,전기정보제어과,전기정보제어과,qnet_udept_oblig_list,True
major_qnet_3477,전기정보통신계열,전기정보통신계열,qnet_udept_oblig_list,True
major_qnet_3478,전기정보통신공학부,전기정보통신공학부,qnet_udept_oblig_list,True
major_qnet_3479,전기제어계측공학부,전기제어계측공학부,qnet_udept_oblig_list,True
major_qnet_3480,"전기제어공학(과,부,전공)",전기제어공학과부전공,qnet_udept_oblig_list,True
major_qnet_3481,전기제어과,전기제어과,qnet_udept_oblig_list,True
major_qnet_3482,전기제어생체공학부,전기제어생체공학부,qnet_udept_oblig_list,True
major_qnet_3483,전기제어시스템공학부,전기제어시스템공학부,qnet_udept_oblig_list,True
major_qnet_3484,전기제어시스템과,전기제어시스템과,qnet_udept_oblig_list,True
major_qnet_3485,전기제어전자정보통신공학과군,전기제어전자정보통신공학과군,qnet_udept_oblig_list,True
major_qnet_3486,전기컴퓨터공학부,전기컴퓨터공학부,qnet_udept_oblig_list,True
major_qnet_3487,전기통신설비과,전기통신설비과,qnet_udept_oblig_list,True
major_qnet_3488,전력시스템전공,전력시스템전공,qnet_udept_oblig_list,True
major_qnet_3489,전력전자전공,전력전자전공,qnet_udept_oblig_list,True
major_qnet_3490,전산(학)(과ㆍ전공ㆍ계열),전산학과전공계열,qnet_udept_oblig_list,True
major_qnet_3491,전산공무원양성전공,전산공무원양성전공,qnet_udept_oblig_list,True
major_qnet_3492,전산공무원전공,전산공무원전공,qnet_udept_oblig_list,True
major_qnet_3493,전산공학,전산공학,qnet_udept_oblig_list,True
major_qnet_3494,전산과전산정보과,전산과전산정보과,qnet_udept_oblig_list,True
major_qnet_3495,전산과학,전산과학,qnet_udept_oblig_list,True
major_qnet_3496,전산기공학부,전산기공학부,qnet_udept_oblig_list,True
major_qnet_3497,전산사무과,전산사무과,qnet_udept_oblig_list,True
major_qnet_3498,전산사무자동화과,전산사무자동화과,qnet_udept_oblig_list,True
major_qnet_3499,전산사무정보학부,전산사무정보학부,qnet_udept_oblig_list,True
major_qnet_3500,"전산수학(과,부,전공)",전산수학과부전공,qnet_udept_oblig_list,True
major_qnet_3501,전산수학과·전산학과군,전산수학과전산학과군,qnet_udept_oblig_list,True
major_qnet_3502,전산수학의료경영(보건학과)군,전산수학의료경영보건학과군,qnet_udept_oblig_list,True
major_qnet_3503,전산ㆍ게임학과,전산게임학과,qnet_udept_oblig_list,True
major_qnet_3504,전산응용가공전공,전산응용가공전공,qnet_udept_oblig_list,True
major_qnet_3505,전산응용건축전공,전산응용건축전공,qnet_udept_oblig_list,True
major_qnet_3506,전산응용공학과,전산응용공학과,qnet_udept_oblig_list,True
major_qnet_3507,전산응용과,전산응용과,qnet_udept_oblig_list,True
major_qnet_3508,전산응용기계설계학과,전산응용기계설계학과,qnet_udept_oblig_list,True
major_qnet_3509,전산응용기계학과,전산응용기계학과,qnet_udept_oblig_list,True
major_qnet_3510,전산전자공학부,전산전자공학부,qnet_udept_oblig_list,True
major_qnet_3511,전산전자물리학,전산전자물리학,qnet_udept_oblig_list,True
major_qnet_3512,전산정보(학)(과ㆍ부ㆍ전공ㆍ계열),전산정보학과부전공계열,qnet_udept_oblig_list,True
major_qnet_3514,전산정보공학과,전산정보공학과,qnet_udept_oblig_list,True
major_qnet_3515,전산정보과학과,전산정보과학과,qnet_udept_oblig_list,True
major_qnet_3516,전산정보관리학과,전산정보관리학과,qnet_udept_oblig_list,True
major_qnet_3517,전산정보보호학,전산정보보호학,qnet_udept_oblig_list,True
major_qnet_3518,"전산정보수학(과,부,전공)",전산정보수학과부전공,qnet_udept_oblig_list,True
major_qnet_3519,전산정보응용통계학부,전산정보응용통계학부,qnet_udept_oblig_list,True
major_qnet_3520,"전산정보처리(과,부,전공)",전산정보처리과부전공,qnet_udept_oblig_list,True
major_qnet_3521,"전산정보통신(과,계열)",전산정보통신과계열,qnet_udept_oblig_list,True
major_qnet_3522,전산정보통신공학부,전산정보통신공학부,qnet_udept_oblig_list,True
major_qnet_3523,전산커뮤니티전공,전산커뮤니티전공,qnet_udept_oblig_list,True
major_qnet_3524,"전산통계(학)(과,부,전공)",전산통계학과부전공,qnet_udept_oblig_list,True
major_qnet_3525,전산통신전공,전산통신전공,qnet_udept_oblig_list,True
major_qnet_3527,전산행정관리전공,전산행정관리전공,qnet_udept_oblig_list,True
major_qnet_3528,전시디자인,전시디자인,qnet_udept_oblig_list,True
major_qnet_3529,전자(학)(과ㆍ전공ㆍ계열),전자학과전공계열,qnet_udept_oblig_list,True
major_qnet_3530,전자·전기·제어공학전공,전자전기제어공학전공,qnet_udept_oblig_list,True
major_qnet_3531,전자·전자계산·기계공학과군,전자전자계산기계공학과군,qnet_udept_oblig_list,True
major_qnet_3532,전자·전자통신·전파공학과군,전자전자통신전파공학과군,qnet_udept_oblig_list,True
major_qnet_3533,전자·컴퓨터·전기·제어공학부,전자컴퓨터전기제어공학부,qnet_udept_oblig_list,True
major_qnet_3534,"전자계산(학)(과,전공,부)",전자계산학과전공부,qnet_udept_oblig_list,True
major_qnet_3535,전자계산공학과,전자계산공학과,qnet_udept_oblig_list,True
major_qnet_3536,전자계산기과(공학과),전자계산기과공학과,qnet_udept_oblig_list,True
